SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,13,001,Georgia,Appling County,0,0,1,14398,14398,14434,14376
050,13,001,Georgia,Appling County,0,0,2,3451,3451,3506,3630
050,13,001,Georgia,Appling County,0,0,3,77,77,77,80
050,13,001,Georgia,Appling County,0,0,4,135,135,135,146
050,13,001,Georgia,Appling County,0,0,5,35,35,35,37
050,13,001,Georgia,Appling County,0,0,6,140,140,140,151
050,13,001,Georgia,Appling County,0,1,1,12865,12865,12899,12825
050,13,001,Georgia,Appling County,0,1,2,3365,3365,3420,3531
050,13,001,Georgia,Appling County,0,1,3,40,40,40,41
050,13,001,Georgia,Appling County,0,1,4,125,125,125,136
050,13,001,Georgia,Appling County,0,1,5,11,11,11,13
050,13,001,Georgia,Appling County,0,1,6,126,126,126,135
050,13,001,Georgia,Appling County,0,2,1,1533,1533,1535,1551
050,13,001,Georgia,Appling County,0,2,2,86,86,86,99
050,13,001,Georgia,Appling County,0,2,3,37,37,37,39
050,13,001,Georgia,Appling County,0,2,4,10,10,10,10
050,13,001,Georgia,Appling County,0,2,5,24,24,24,24
050,13,001,Georgia,Appling County,0,2,6,14,14,14,16
050,13,001,Georgia,Appling County,1,0,1,7219,7219,7240,7222
050,13,001,Georgia,Appling County,1,0,2,1734,1734,1786,1896
050,13,001,Georgia,Appling County,1,0,3,36,36,36,38
050,13,001,Georgia,Appling County,1,0,4,62,62,62,69
050,13,001,Georgia,Appling County,1,0,5,34,34,34,35
050,13,001,Georgia,Appling County,1,0,6,74,74,74,83
050,13,001,Georgia,Appling County,1,1,1,6299,6299,6318,6285
050,13,001,Georgia,Appling County,1,1,2,1687,1687,1739,1842
050,13,001,Georgia,Appling County,1,1,3,20,20,20,21
050,13,001,Georgia,Appling County,1,1,4,56,56,56,63
050,13,001,Georgia,Appling County,1,1,5,10,10,10,11
050,13,001,Georgia,Appling County,1,1,6,68,68,68,75
050,13,001,Georgia,Appling County,1,2,1,920,920,922,937
050,13,001,Georgia,Appling County,1,2,2,47,47,47,54
050,13,001,Georgia,Appling County,1,2,3,16,16,16,17
050,13,001,Georgia,Appling County,1,2,4,6,6,6,6
050,13,001,Georgia,Appling County,1,2,5,24,24,24,24
050,13,001,Georgia,Appling County,1,2,6,6,6,6,8
050,13,001,Georgia,Appling County,2,0,1,7179,7179,7194,7154
050,13,001,Georgia,Appling County,2,0,2,1717,1717,1720,1734
050,13,001,Georgia,Appling County,2,0,3,41,41,41,42
050,13,001,Georgia,Appling County,2,0,4,73,73,73,77
050,13,001,Georgia,Appling County,2,0,5,1,1,1,2
050,13,001,Georgia,Appling County,2,0,6,66,66,66,68
050,13,001,Georgia,Appling County,2,1,1,6566,6566,6581,6540
050,13,001,Georgia,Appling County,2,1,2,1678,1678,1681,1689
050,13,001,Georgia,Appling County,2,1,3,20,20,20,20
050,13,001,Georgia,Appling County,2,1,4,69,69,69,73
050,13,001,Georgia,Appling County,2,1,5,1,1,1,2
050,13,001,Georgia,Appling County,2,1,6,58,58,58,60
050,13,001,Georgia,Appling County,2,2,1,613,613,613,614
050,13,001,Georgia,Appling County,2,2,2,39,39,39,45
050,13,001,Georgia,Appling County,2,2,3,21,21,21,22
050,13,001,Georgia,Appling County,2,2,4,4,4,4,4
050,13,001,Georgia,Appling County,2,2,5,0,0,0,0
050,13,001,Georgia,Appling County,2,2,6,8,8,8,8
050,13,003,Georgia,Atkinson County,0,0,1,6527,6527,6518,6505
050,13,003,Georgia,Atkinson County,0,0,2,1491,1491,1491,1522
050,13,003,Georgia,Atkinson County,0,0,3,104,104,104,108
050,13,003,Georgia,Atkinson County,0,0,4,48,48,48,51
050,13,003,Georgia,Atkinson County,0,0,5,83,83,83,87
050,13,003,Georgia,Atkinson County,0,0,6,122,122,122,140
050,13,003,Georgia,Atkinson County,0,1,1,4781,4781,4772,4727
050,13,003,Georgia,Atkinson County,0,1,2,1429,1429,1429,1456
050,13,003,Georgia,Atkinson County,0,1,3,31,31,31,32
050,13,003,Georgia,Atkinson County,0,1,4,17,17,17,18
050,13,003,Georgia,Atkinson County,0,1,5,14,14,14,14
050,13,003,Georgia,Atkinson County,0,1,6,64,64,64,78
050,13,003,Georgia,Atkinson County,0,2,1,1746,1746,1746,1778
050,13,003,Georgia,Atkinson County,0,2,2,62,62,62,66
050,13,003,Georgia,Atkinson County,0,2,3,73,73,73,76
050,13,003,Georgia,Atkinson County,0,2,4,31,31,31,33
050,13,003,Georgia,Atkinson County,0,2,5,69,69,69,73
050,13,003,Georgia,Atkinson County,0,2,6,58,58,58,62
050,13,003,Georgia,Atkinson County,1,0,1,3345,3345,3342,3317
050,13,003,Georgia,Atkinson County,1,0,2,696,696,696,704
050,13,003,Georgia,Atkinson County,1,0,3,59,59,59,60
050,13,003,Georgia,Atkinson County,1,0,4,28,28,28,29
050,13,003,Georgia,Atkinson County,1,0,5,52,52,52,54
050,13,003,Georgia,Atkinson County,1,0,6,60,60,60,71
050,13,003,Georgia,Atkinson County,1,1,1,2360,2360,2357,2323
050,13,003,Georgia,Atkinson County,1,1,2,663,663,663,668
050,13,003,Georgia,Atkinson County,1,1,3,19,19,19,19
050,13,003,Georgia,Atkinson County,1,1,4,9,9,9,9
050,13,003,Georgia,Atkinson County,1,1,5,11,11,11,11
050,13,003,Georgia,Atkinson County,1,1,6,26,26,26,36
050,13,003,Georgia,Atkinson County,1,2,1,985,985,985,994
050,13,003,Georgia,Atkinson County,1,2,2,33,33,33,36
050,13,003,Georgia,Atkinson County,1,2,3,40,40,40,41
050,13,003,Georgia,Atkinson County,1,2,4,19,19,19,20
050,13,003,Georgia,Atkinson County,1,2,5,41,41,41,43
050,13,003,Georgia,Atkinson County,1,2,6,34,34,34,35
050,13,003,Georgia,Atkinson County,2,0,1,3182,3182,3176,3188
050,13,003,Georgia,Atkinson County,2,0,2,795,795,795,818
050,13,003,Georgia,Atkinson County,2,0,3,45,45,45,48
050,13,003,Georgia,Atkinson County,2,0,4,20,20,20,22
050,13,003,Georgia,Atkinson County,2,0,5,31,31,31,33
050,13,003,Georgia,Atkinson County,2,0,6,62,62,62,69
050,13,003,Georgia,Atkinson County,2,1,1,2421,2421,2415,2404
050,13,003,Georgia,Atkinson County,2,1,2,766,766,766,788
050,13,003,Georgia,Atkinson County,2,1,3,12,12,12,13
050,13,003,Georgia,Atkinson County,2,1,4,8,8,8,9
050,13,003,Georgia,Atkinson County,2,1,5,3,3,3,3
050,13,003,Georgia,Atkinson County,2,1,6,38,38,38,42
050,13,003,Georgia,Atkinson County,2,2,1,761,761,761,784
050,13,003,Georgia,Atkinson County,2,2,2,29,29,29,30
050,13,003,Georgia,Atkinson County,2,2,3,33,33,33,35
050,13,003,Georgia,Atkinson County,2,2,4,12,12,12,13
050,13,003,Georgia,Atkinson County,2,2,5,28,28,28,30
050,13,003,Georgia,Atkinson County,2,2,6,24,24,24,27
050,13,005,Georgia,Bacon County,0,0,1,9151,9151,9138,9146
050,13,005,Georgia,Bacon County,0,0,2,1727,1727,1727,1810
050,13,005,Georgia,Bacon County,0,0,3,36,36,36,40
050,13,005,Georgia,Bacon County,0,0,4,48,48,48,58
050,13,005,Georgia,Bacon County,0,0,5,13,13,13,14
050,13,005,Georgia,Bacon County,0,0,6,121,121,121,135
050,13,005,Georgia,Bacon County,0,1,1,8441,8441,8428,8403
050,13,005,Georgia,Bacon County,0,1,2,1698,1698,1698,1776
050,13,005,Georgia,Bacon County,0,1,3,8,8,8,10
050,13,005,Georgia,Bacon County,0,1,4,34,34,34,42
050,13,005,Georgia,Bacon County,0,1,5,10,10,10,11
050,13,005,Georgia,Bacon County,0,1,6,114,114,114,124
050,13,005,Georgia,Bacon County,0,2,1,710,710,710,743
050,13,005,Georgia,Bacon County,0,2,2,29,29,29,34
050,13,005,Georgia,Bacon County,0,2,3,28,28,28,30
050,13,005,Georgia,Bacon County,0,2,4,14,14,14,16
050,13,005,Georgia,Bacon County,0,2,5,3,3,3,3
050,13,005,Georgia,Bacon County,0,2,6,7,7,7,11
050,13,005,Georgia,Bacon County,1,0,1,4542,4542,4534,4550
050,13,005,Georgia,Bacon County,1,0,2,844,844,844,895
050,13,005,Georgia,Bacon County,1,0,3,23,23,23,24
050,13,005,Georgia,Bacon County,1,0,4,20,20,20,24
050,13,005,Georgia,Bacon County,1,0,5,6,6,6,6
050,13,005,Georgia,Bacon County,1,0,6,56,56,56,60
050,13,005,Georgia,Bacon County,1,1,1,4118,4118,4110,4109
050,13,005,Georgia,Bacon County,1,1,2,828,828,828,877
050,13,005,Georgia,Bacon County,1,1,3,6,6,6,6
050,13,005,Georgia,Bacon County,1,1,4,12,12,12,15
050,13,005,Georgia,Bacon County,1,1,5,5,5,5,5
050,13,005,Georgia,Bacon County,1,1,6,52,52,52,56
050,13,005,Georgia,Bacon County,1,2,1,424,424,424,441
050,13,005,Georgia,Bacon County,1,2,2,16,16,16,18
050,13,005,Georgia,Bacon County,1,2,3,17,17,17,18
