SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,09,001,Connecticut,Fairfield County,0,0,1,745332,745332,746138,749448
050,09,001,Connecticut,Fairfield County,0,0,2,106784,106784,107113,108872
050,09,001,Connecticut,Fairfield County,0,0,3,4182,4182,4202,4316
050,09,001,Connecticut,Fairfield County,0,0,4,43878,43878,44074,45752
050,09,001,Connecticut,Fairfield County,0,0,5,1010,1010,1015,1005
050,09,001,Connecticut,Fairfield County,0,0,6,15643,15643,15797,16506
050,09,001,Connecticut,Fairfield County,0,1,1,611963,611963,611973,611291
050,09,001,Connecticut,Fairfield County,0,1,2,94536,94536,94750,96090
050,09,001,Connecticut,Fairfield County,0,1,3,1048,1048,1060,1113
050,09,001,Connecticut,Fairfield County,0,1,4,42742,42742,42931,44561
050,09,001,Connecticut,Fairfield County,0,1,5,335,335,338,361
050,09,001,Connecticut,Fairfield County,0,1,6,11180,11180,11294,11791
050,09,001,Connecticut,Fairfield County,0,2,1,133369,133369,134165,138157
050,09,001,Connecticut,Fairfield County,0,2,2,12248,12248,12363,12782
050,09,001,Connecticut,Fairfield County,0,2,3,3134,3134,3142,3203
050,09,001,Connecticut,Fairfield County,0,2,4,1136,1136,1143,1191
050,09,001,Connecticut,Fairfield County,0,2,5,675,675,677,644
050,09,001,Connecticut,Fairfield County,0,2,6,4463,4463,4503,4715
050,09,001,Connecticut,Fairfield County,1,0,1,364850,364850,365320,367469
050,09,001,Connecticut,Fairfield County,1,0,2,49139,49139,49305,50382
050,09,001,Connecticut,Fairfield County,1,0,3,2214,2214,2222,2263
050,09,001,Connecticut,Fairfield County,1,0,4,21145,21145,21233,22164
050,09,001,Connecticut,Fairfield County,1,0,5,548,548,548,527
050,09,001,Connecticut,Fairfield County,1,0,6,7705,7705,7783,8195
050,09,001,Connecticut,Fairfield County,1,1,1,296807,296807,296857,296784
050,09,001,Connecticut,Fairfield County,1,1,2,43299,43299,43409,44264
050,09,001,Connecticut,Fairfield County,1,1,3,508,508,515,544
050,09,001,Connecticut,Fairfield County,1,1,4,20539,20539,20624,21527
050,09,001,Connecticut,Fairfield County,1,1,5,157,157,156,164
050,09,001,Connecticut,Fairfield County,1,1,6,5375,5375,5432,5728
050,09,001,Connecticut,Fairfield County,1,2,1,68043,68043,68463,70685
050,09,001,Connecticut,Fairfield County,1,2,2,5840,5840,5896,6118
050,09,001,Connecticut,Fairfield County,1,2,3,1706,1706,1707,1719
050,09,001,Connecticut,Fairfield County,1,2,4,606,606,609,637
050,09,001,Connecticut,Fairfield County,1,2,5,391,391,392,363
050,09,001,Connecticut,Fairfield County,1,2,6,2330,2330,2351,2467
050,09,001,Connecticut,Fairfield County,2,0,1,380482,380482,380818,381979
050,09,001,Connecticut,Fairfield County,2,0,2,57645,57645,57808,58490
050,09,001,Connecticut,Fairfield County,2,0,3,1968,1968,1980,2053
050,09,001,Connecticut,Fairfield County,2,0,4,22733,22733,22841,23588
050,09,001,Connecticut,Fairfield County,2,0,5,462,462,467,478
050,09,001,Connecticut,Fairfield County,2,0,6,7938,7938,8014,8311
050,09,001,Connecticut,Fairfield County,2,1,1,315156,315156,315116,314507
050,09,001,Connecticut,Fairfield County,2,1,2,51237,51237,51341,51826
050,09,001,Connecticut,Fairfield County,2,1,3,540,540,545,569
050,09,001,Connecticut,Fairfield County,2,1,4,22203,22203,22307,23034
050,09,001,Connecticut,Fairfield County,2,1,5,178,178,182,197
050,09,001,Connecticut,Fairfield County,2,1,6,5805,5805,5862,6063
050,09,001,Connecticut,Fairfield County,2,2,1,65326,65326,65702,67472
050,09,001,Connecticut,Fairfield County,2,2,2,6408,6408,6467,6664
050,09,001,Connecticut,Fairfield County,2,2,3,1428,1428,1435,1484
050,09,001,Connecticut,Fairfield County,2,2,4,530,530,534,554
050,09,001,Connecticut,Fairfield County,2,2,5,284,284,285,281
050,09,001,Connecticut,Fairfield County,2,2,6,2133,2133,2152,2248
050,09,003,Connecticut,Hartford County,0,0,1,701004,701004,700728,699519
050,09,003,Connecticut,Hartford County,0,0,2,130343,130343,130456,130798
050,09,003,Connecticut,Hartford County,0,0,3,4012,4012,4038,4138
050,09,003,Connecticut,Hartford County,0,0,4,39479,39479,39603,40292
050,09,003,Connecticut,Hartford County,0,0,5,967,967,972,985
050,09,003,Connecticut,Hartford County,0,0,6,18209,18209,18330,18973
050,09,003,Connecticut,Hartford County,0,1,1,593063,593063,592280,588309
050,09,003,Connecticut,Hartford County,0,1,2,111141,111141,111158,111283
050,09,003,Connecticut,Hartford County,0,1,3,1331,1331,1339,1382
050,09,003,Connecticut,Hartford County,0,1,4,38419,38419,38538,39203
050,09,003,Connecticut,Hartford County,0,1,5,235,235,236,248
050,09,003,Connecticut,Hartford County,0,1,6,13042,13042,13120,13531
050,09,003,Connecticut,Hartford County,0,2,1,107941,107941,108448,111210
050,09,003,Connecticut,Hartford County,0,2,2,19202,19202,19298,19515
050,09,003,Connecticut,Hartford County,0,2,3,2681,2681,2699,2756
050,09,003,Connecticut,Hartford County,0,2,4,1060,1060,1065,1089
050,09,003,Connecticut,Hartford County,0,2,5,732,732,736,737
050,09,003,Connecticut,Hartford County,0,2,6,5167,5167,5210,5442
050,09,003,Connecticut,Hartford County,1,0,1,339041,339041,338977,338682
050,09,003,Connecticut,Hartford County,1,0,2,62243,62243,62326,62560
050,09,003,Connecticut,Hartford County,1,0,3,1954,1954,1970,2038
050,09,003,Connecticut,Hartford County,1,0,4,19504,19504,19569,19865
050,09,003,Connecticut,Hartford County,1,0,5,532,532,537,546
050,09,003,Connecticut,Hartford County,1,0,6,8739,8739,8812,9152
050,09,003,Connecticut,Hartford County,1,1,1,286255,286255,285932,284132
050,09,003,Connecticut,Hartford County,1,1,2,53194,53194,53219,53363
050,09,003,Connecticut,Hartford County,1,1,3,635,635,641,649
050,09,003,Connecticut,Hartford County,1,1,4,18990,18990,19052,19329
050,09,003,Connecticut,Hartford County,1,1,5,109,109,110,114
050,09,003,Connecticut,Hartford County,1,1,6,6267,6267,6311,6546
050,09,003,Connecticut,Hartford County,1,2,1,52786,52786,53045,54550
050,09,003,Connecticut,Hartford County,1,2,2,9049,9049,9107,9197
050,09,003,Connecticut,Hartford County,1,2,3,1319,1319,1329,1389
050,09,003,Connecticut,Hartford County,1,2,4,514,514,517,536
050,09,003,Connecticut,Hartford County,1,2,5,423,423,427,432
050,09,003,Connecticut,Hartford County,1,2,6,2472,2472,2501,2606
