SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,37,001,North Carolina,Alamance County,0,0,1,115442,115442,115714,116861
050,37,001,North Carolina,Alamance County,0,0,2,28926,28926,29042,29495
050,37,001,North Carolina,Alamance County,0,0,3,2067,2067,2069,2101
050,37,001,North Carolina,Alamance County,0,0,4,1925,1925,1929,1993
050,37,001,North Carolina,Alamance County,0,0,5,100,100,100,101
050,37,001,North Carolina,Alamance County,0,0,6,2671,2671,2678,2740
050,37,001,North Carolina,Alamance County,0,1,1,101873,101873,102049,102509
050,37,001,North Carolina,Alamance County,0,1,2,28078,28078,28193,28606
050,37,001,North Carolina,Alamance County,0,1,3,549,549,549,573
050,37,001,North Carolina,Alamance County,0,1,4,1848,1848,1851,1914
050,37,001,North Carolina,Alamance County,0,1,5,56,56,56,58
050,37,001,North Carolina,Alamance County,0,1,6,2088,2088,2095,2125
050,37,001,North Carolina,Alamance County,0,2,1,13569,13569,13665,14352
050,37,001,North Carolina,Alamance County,0,2,2,848,848,849,889
050,37,001,North Carolina,Alamance County,0,2,3,1518,1518,1520,1528
050,37,001,North Carolina,Alamance County,0,2,4,77,77,78,79
050,37,001,North Carolina,Alamance County,0,2,5,44,44,44,43
050,37,001,North Carolina,Alamance County,0,2,6,583,583,583,615
050,37,001,North Carolina,Alamance County,1,0,1,55289,55289,55458,56018
050,37,001,North Carolina,Alamance County,1,0,2,13318,13318,13377,13575
050,37,001,North Carolina,Alamance County,1,0,3,1041,1041,1043,1071
050,37,001,North Carolina,Alamance County,1,0,4,900,900,900,931
050,37,001,North Carolina,Alamance County,1,0,5,47,47,47,48
050,37,001,North Carolina,Alamance County,1,0,6,1295,1295,1299,1340
050,37,001,North Carolina,Alamance County,1,1,1,48320,48320,48432,48614
050,37,001,North Carolina,Alamance County,1,1,2,12893,12893,12952,13120
050,37,001,North Carolina,Alamance County,1,1,3,259,259,259,267
050,37,001,North Carolina,Alamance County,1,1,4,859,859,859,890
050,37,001,North Carolina,Alamance County,1,1,5,30,30,30,30
050,37,001,North Carolina,Alamance County,1,1,6,1006,1006,1010,1042
050,37,001,North Carolina,Alamance County,1,2,1,6969,6969,7026,7404
050,37,001,North Carolina,Alamance County,1,2,2,425,425,425,455
050,37,001,North Carolina,Alamance County,1,2,3,782,782,784,804
050,37,001,North Carolina,Alamance County,1,2,4,41,41,41,41
050,37,001,North Carolina,Alamance County,1,2,5,17,17,17,18
050,37,001,North Carolina,Alamance County,1,2,6,289,289,289,298
050,37,001,North Carolina,Alamance County,2,0,1,60153,60153,60256,60843
050,37,001,North Carolina,Alamance County,2,0,2,15608,15608,15665,15920
050,37,001,North Carolina,Alamance County,2,0,3,1026,1026,1026,1030
050,37,001,North Carolina,Alamance County,2,0,4,1025,1025,1029,1062
050,37,001,North Carolina,Alamance County,2,0,5,53,53,53,53
050,37,001,North Carolina,Alamance County,2,0,6,1376,1376,1379,1400
050,37,001,North Carolina,Alamance County,2,1,1,53553,53553,53617,53895
050,37,001,North Carolina,Alamance County,2,1,2,15185,15185,15241,15486
050,37,001,North Carolina,Alamance County,2,1,3,290,290,290,306
050,37,001,North Carolina,Alamance County,2,1,4,989,989,992,1024
050,37,001,North Carolina,Alamance County,2,1,5,26,26,26,28
050,37,001,North Carolina,Alamance County,2,1,6,1082,1082,1085,1083
050,37,001,North Carolina,Alamance County,2,2,1,6600,6600,6639,6948
050,37,001,North Carolina,Alamance County,2,2,2,423,423,424,434
050,37,001,North Carolina,Alamance County,2,2,3,736,736,736,724
050,37,001,North Carolina,Alamance County,2,2,4,36,36,37,38
050,37,001,North Carolina,Alamance County,2,2,5,27,27,27,25
050,37,001,North Carolina,Alamance County,2,2,6,294,294,294,317
050,37,003,North Carolina,Alexander County,0,0,1,34149,34149,34181,33938
050,37,003,North Carolina,Alexander County,0,0,2,2091,2091,2093,2156
050,37,003,North Carolina,Alexander County,0,0,3,146,146,146,155
050,37,003,North Carolina,Alexander County,0,0,4,365,365,365,390
050,37,003,North Carolina,Alexander County,0,0,5,12,12,12,13
050,37,003,North Carolina,Alexander County,0,0,6,435,435,435,435
050,37,003,North Carolina,Alexander County,0,1,1,32690,32690,32721,32443
050,37,003,North Carolina,Alexander County,0,1,2,2039,2039,2041,2095
050,37,003,North Carolina,Alexander County,0,1,3,84,84,84,92
050,37,003,North Carolina,Alexander County,0,1,4,359,359,359,383
050,37,003,North Carolina,Alexander County,0,1,5,11,11,11,12
050,37,003,North Carolina,Alexander County,0,1,6,414,414,414,414
050,37,003,North Carolina,Alexander County,0,2,1,1459,1459,1460,1495
050,37,003,North Carolina,Alexander County,0,2,2,52,52,52,61
050,37,003,North Carolina,Alexander County,0,2,3,62,62,62,63
050,37,003,North Carolina,Alexander County,0,2,4,6,6,6,7
050,37,003,North Carolina,Alexander County,0,2,5,1,1,1,1
050,37,003,North Carolina,Alexander County,0,2,6,21,21,21,21
050,37,003,North Carolina,Alexander County,1,0,1,17056,17056,17080,16970
050,37,003,North Carolina,Alexander County,1,0,2,1271,1271,1272,1313
050,37,003,North Carolina,Alexander County,1,0,3,90,90,90,99
050,37,003,North Carolina,Alexander County,1,0,4,187,187,187,192
050,37,003,North Carolina,Alexander County,1,0,5,4,4,4,5
050,37,003,North Carolina,Alexander County,1,0,6,216,216,216,214
050,37,003,North Carolina,Alexander County,1,1,1,16288,16288,16311,16185
050,37,003,North Carolina,Alexander County,1,1,2,1238,1238,1239,1276
050,37,003,North Carolina,Alexander County,1,1,3,54,54,54,60
050,37,003,North Carolina,Alexander County,1,1,4,186,186,186,190
050,37,003,North Carolina,Alexander County,1,1,5,4,4,4,5
050,37,003,North Carolina,Alexander County,1,1,6,205,205,205,203
050,37,003,North Carolina,Alexander County,1,2,1,768,768,769,785
050,37,003,North Carolina,Alexander County,1,2,2,33,33,33,37
050,37,003,North Carolina,Alexander County,1,2,3,36,36,36,39
050,37,003,North Carolina,Alexander County,1,2,4,1,1,1,2
050,37,003,North Carolina,Alexander County,1,2,5,0,0,0,0
050,37,003,North Carolina,Alexander County,1,2,6,11,11,11,11
050,37,003,North Carolina,Alexander County,2,0,1,17093,17093,17101,16968
050,37,003,North Carolina,Alexander County,2,0,2,820,820,821,843
050,37,003,North Carolina,Alexander County,2,0,3,56,56,56,56
050,37,003,North Carolina,Alexander County,2,0,4,178,178,178,198
050,37,003,North Carolina,Alexander County,2,0,5,8,8,8,8
050,37,003,North Carolina,Alexander County,2,0,6,219,219,219,221
050,37,003,North Carolina,Alexander County,2,1,1,16402,16402,16410,16258
050,37,003,North Carolina,Alexander County,2,1,2,801,801,802,819
050,37,003,North Carolina,Alexander County,2,1,3,30,30,30,32
050,37,003,North Carolina,Alexander County,2,1,4,173,173,173,193
050,37,003,North Carolina,Alexander County,2,1,5,7,7,7,7
050,37,003,North Carolina,Alexander County,2,1,6,209,209,209,211
050,37,003,North Carolina,Alexander County,2,2,1,691,691,691,710
050,37,003,North Carolina,Alexander County,2,2,2,19,19,19,24
050,37,003,North Carolina,Alexander County,2,2,3,26,26,26,24
050,37,003,North Carolina,Alexander County,2,2,4,5,5,5,5
050,37,003,North Carolina,Alexander County,2,2,5,1,1,1,1
050,37,003,North Carolina,Alexander County,2,2,6,10,10,10,10
050,37,005,North Carolina,Alleghany County,0,0,1,10776,10776,10781,10630
050,37,005,North Carolina,Alleghany County,0,0,2,160,160,160,184
050,37,005,North Carolina,Alleghany County,0,0,3,53,53,53,58
050,37,005,North Carolina,Alleghany County,0,0,4,58,58,58,64
050,37,005,North Carolina,Alleghany County,0,0,5,3,3,3,3
050,37,005,North Carolina,Alleghany County,0,0,6,105,105,105,113
050,37,005,North Carolina,Alleghany County,0,1,1,9864,9864,9869,9711
050,37,005,North Carolina,Alleghany County,0,1,2,133,133,133,152
050,37,005,North Carolina,Alleghany County,0,1,3,18,18,18,21
050,37,005,North Carolina,Alleghany County,0,1,4,53,53,53,57
050,37,005,North Carolina,Alleghany County,0,1,5,2,2,2,2
050,37,005,North Carolina,Alleghany County,0,1,6,81,81,81,87
050,37,005,North Carolina,Alleghany County,0,2,1,912,912,912,919
050,37,005,North Carolina,Alleghany County,0,2,2,27,27,27,32
050,37,005,North Carolina,Alleghany County,0,2,3,35,35,35,37
050,37,005,North Carolina,Alleghany County,0,2,4,5,5,5,7
050,37,005,North Carolina,Alleghany County,0,2,5,1,1,1,1
050,37,005,North Carolina,Alleghany County,0,2,6,24,24,24,26
050,37,005,North Carolina,Alleghany County,1,0,1,5321,5321,5322,5236
050,37,005,North Carolina,Alleghany County,1,0,2,85,85,85,93
050,37,005,North Carolina,Alleghany County,1,0,3,36,36,36,40
050,37,005,North Carolina,Alleghany County,1,0,4,33,33,33,38
050,37,005,North Carolina,Alleghany County,1,0,5,1,1,1,1
050,37,005,North Carolina,Alleghany County,1,0,6,56,56,56,63
050,37,005,North Carolina,Alleghany County,1,1,1,4743,4743,4744,4656
050,37,005,North Carolina,Alleghany County,1,1,2,69,69,69,75
050,37,005,North Carolina,Alleghany County,1,1,3,10,10,10,13
050,37,005,North Carolina,Alleghany County,1,1,4,30,30,30,34
050,37,005,North Carolina,Alleghany County,1,1,5,1,1,1,1
050,37,005,North Carolina,Alleghany County,1,1,6,40,40,40,46
050,37,005,North Carolina,Alleghany County,1,2,1,578,578,578,580
050,37,005,North Carolina,Alleghany County,1,2,2,16,16,16,18
050,37,005,North Carolina,Alleghany County,1,2,3,26,26,26,27
050,37,005,North Carolina,Alleghany County,1,2,4,3,3,3,4
050,37,005,North Carolina,Alleghany County,1,2,5,0,0,0,0
050,37,005,North Carolina,Alleghany County,1,2,6,16,16,16,17
050,37,005,North Carolina,Alleghany County,2,0,1,5455,5455,5459,5394
050,37,005,North Carolina,Alleghany County,2,0,2,75,75,75,91
050,37,005,North Carolina,Alleghany County,2,0,3,17,17,17,18
050,37,005,North Carolina,Alleghany County,2,0,4,25,25,25,26
050,37,005,North Carolina,Alleghany County,2,0,5,2,2,2,2
050,37,005,North Carolina,Alleghany County,2,0,6,49,49,49,50
050,37,005,North Carolina,Alleghany County,2,1,1,5121,5121,5125,5055
050,37,005,North Carolina,Alleghany County,2,1,2,64,64,64,77
050,37,005,North Carolina,Alleghany County,2,1,3,8,8,8,8
050,37,005,North Carolina,Alleghany County,2,1,4,23,23,23,23
050,37,005,North Carolina,Alleghany County,2,1,5,1,1,1,1
050,37,005,North Carolina,Alleghany County,2,1,6,41,41,41,41
050,37,005,North Carolina,Alleghany County,2,2,1,334,334,334,339
050,37,005,North Carolina,Alleghany County,2,2,2,11,11,11,14
050,37,005,North Carolina,Alleghany County,2,2,3,9,9,9,10
