SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,34,001,New Jersey,Atlantic County,0,0,1,197552,197552,197474,196933
050,34,001,New Jersey,Atlantic County,0,0,2,47540,47540,47633,47487
050,34,001,New Jersey,Atlantic County,0,0,3,1806,1806,1806,1818
050,34,001,New Jersey,Atlantic County,0,0,4,21258,21258,21340,21565
050,34,001,New Jersey,Atlantic County,0,0,5,177,177,177,179
050,34,001,New Jersey,Atlantic County,0,0,6,6216,6216,6236,6356
050,34,001,New Jersey,Atlantic County,0,1,1,161237,161237,160970,159711
050,34,001,New Jersey,Atlantic County,0,1,2,41077,41077,41133,40876
050,34,001,New Jersey,Atlantic County,0,1,3,498,498,498,486
050,34,001,New Jersey,Atlantic County,0,1,4,20802,20802,20884,21105
050,34,001,New Jersey,Atlantic County,0,1,5,64,64,64,66
050,34,001,New Jersey,Atlantic County,0,1,6,4630,4630,4646,4681
050,34,001,New Jersey,Atlantic County,0,2,1,36315,36315,36504,37222
050,34,001,New Jersey,Atlantic County,0,2,2,6463,6463,6500,6611
050,34,001,New Jersey,Atlantic County,0,2,3,1308,1308,1308,1332
050,34,001,New Jersey,Atlantic County,0,2,4,456,456,456,460
050,34,001,New Jersey,Atlantic County,0,2,5,113,113,113,113
050,34,001,New Jersey,Atlantic County,0,2,6,1586,1586,1590,1675
050,34,001,New Jersey,Atlantic County,1,0,1,96558,96558,96537,96358
050,34,001,New Jersey,Atlantic County,1,0,2,22295,22295,22349,22342
050,34,001,New Jersey,Atlantic County,1,0,3,932,932,932,931
050,34,001,New Jersey,Atlantic County,1,0,4,10258,10258,10298,10409
050,34,001,New Jersey,Atlantic County,1,0,5,92,92,92,92
050,34,001,New Jersey,Atlantic County,1,0,6,3040,3040,3051,3129
050,34,001,New Jersey,Atlantic County,1,1,1,78044,78044,77921,77416
050,34,001,New Jersey,Atlantic County,1,1,2,19141,19141,19177,19108
050,34,001,New Jersey,Atlantic County,1,1,3,248,248,248,244
050,34,001,New Jersey,Atlantic County,1,1,4,10041,10041,10081,10187
050,34,001,New Jersey,Atlantic County,1,1,5,26,26,26,26
050,34,001,New Jersey,Atlantic County,1,1,6,2243,2243,2251,2258
050,34,001,New Jersey,Atlantic County,1,2,1,18514,18514,18616,18942
050,34,001,New Jersey,Atlantic County,1,2,2,3154,3154,3172,3234
050,34,001,New Jersey,Atlantic County,1,2,3,684,684,684,687
050,34,001,New Jersey,Atlantic County,1,2,4,217,217,217,222
050,34,001,New Jersey,Atlantic County,1,2,5,66,66,66,66
050,34,001,New Jersey,Atlantic County,1,2,6,797,797,800,871
050,34,001,New Jersey,Atlantic County,2,0,1,100994,100994,100937,100575
050,34,001,New Jersey,Atlantic County,2,0,2,25245,25245,25284,25145
050,34,001,New Jersey,Atlantic County,2,0,3,874,874,874,887
050,34,001,New Jersey,Atlantic County,2,0,4,11000,11000,11042,11156
050,34,001,New Jersey,Atlantic County,2,0,5,85,85,85,87
050,34,001,New Jersey,Atlantic County,2,0,6,3176,3176,3185,3227
050,34,001,New Jersey,Atlantic County,2,1,1,83193,83193,83049,82295
050,34,001,New Jersey,Atlantic County,2,1,2,21936,21936,21956,21768
050,34,001,New Jersey,Atlantic County,2,1,3,250,250,250,242
050,34,001,New Jersey,Atlantic County,2,1,4,10761,10761,10803,10918
050,34,001,New Jersey,Atlantic County,2,1,5,38,38,38,40
050,34,001,New Jersey,Atlantic County,2,1,6,2387,2387,2395,2423
050,34,001,New Jersey,Atlantic County,2,2,1,17801,17801,17888,18280
050,34,001,New Jersey,Atlantic County,2,2,2,3309,3309,3328,3377
050,34,001,New Jersey,Atlantic County,2,2,3,624,624,624,645
050,34,001,New Jersey,Atlantic County,2,2,4,239,239,239,238
050,34,001,New Jersey,Atlantic County,2,2,5,47,47,47,47
050,34,001,New Jersey,Atlantic County,2,2,6,789,789,790,804
050,34,003,New Jersey,Bergen County,0,0,1,694514,694514,694537,693563
050,34,003,New Jersey,Bergen County,0,0,2,57909,57909,58122,60089
050,34,003,New Jersey,Bergen County,0,0,3,3377,3377,3423,3597
050,34,003,New Jersey,Bergen County,0,0,4,133573,133573,134185,137098
050,34,003,New Jersey,Bergen County,0,0,5,575,575,582,629
050,34,003,New Jersey,Bergen County,0,0,6,15168,15168,15335,16028
050,34,003,New Jersey,Bergen County,0,1,1,568613,568613,567800,561510
050,34,003,New Jersey,Bergen County,0,1,2,47424,47424,47523,48943
050,34,003,New Jersey,Bergen County,0,1,3,898,898,908,943
050,34,003,New Jersey,Bergen County,0,1,4,131937,131937,132532,135371
050,34,003,New Jersey,Bergen County,0,1,5,198,198,198,221
050,34,003,New Jersey,Bergen County,0,1,6,10765,10765,10857,11340
050,34,003,New Jersey,Bergen County,0,2,1,125901,125901,126737,132053
050,34,003,New Jersey,Bergen County,0,2,2,10485,10485,10599,11146
050,34,003,New Jersey,Bergen County,0,2,3,2479,2479,2515,2654
050,34,003,New Jersey,Bergen County,0,2,4,1636,1636,1653,1727
050,34,003,New Jersey,Bergen County,0,2,5,377,377,384,408
