SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,29,001,Missouri,Adair County,0,0,1,24225,24225,24088,23990
050,29,001,Missouri,Adair County,0,0,2,411,411,426,447
050,29,001,Missouri,Adair County,0,0,3,80,80,80,83
050,29,001,Missouri,Adair County,0,0,4,459,459,539,560
050,29,001,Missouri,Adair County,0,0,5,13,13,21,21
050,29,001,Missouri,Adair County,0,0,6,419,419,438,451
050,29,001,Missouri,Adair County,0,1,1,23769,23769,23622,23520
050,29,001,Missouri,Adair County,0,1,2,394,394,409,427
050,29,001,Missouri,Adair County,0,1,3,72,72,72,75
050,29,001,Missouri,Adair County,0,1,4,459,459,539,560
050,29,001,Missouri,Adair County,0,1,5,12,12,20,20
050,29,001,Missouri,Adair County,0,1,6,378,378,397,406
050,29,001,Missouri,Adair County,0,2,1,456,456,466,470
050,29,001,Missouri,Adair County,0,2,2,17,17,17,20
050,29,001,Missouri,Adair County,0,2,3,8,8,8,8
050,29,001,Missouri,Adair County,0,2,4,0,0,0,0
050,29,001,Missouri,Adair County,0,2,5,1,1,1,1
050,29,001,Missouri,Adair County,0,2,6,41,41,41,45
050,29,001,Missouri,Adair County,1,0,1,11513,11513,11429,11380
050,29,001,Missouri,Adair County,1,0,2,207,207,214,223
050,29,001,Missouri,Adair County,1,0,3,41,41,41,45
050,29,001,Missouri,Adair County,1,0,4,224,224,268,280
050,29,001,Missouri,Adair County,1,0,5,4,4,3,3
050,29,001,Missouri,Adair County,1,0,6,215,215,227,239
050,29,001,Missouri,Adair County,1,1,1,11291,11291,11200,11164
050,29,001,Missouri,Adair County,1,1,2,202,202,209,216
050,29,001,Missouri,Adair County,1,1,3,37,37,37,41
050,29,001,Missouri,Adair County,1,1,4,224,224,268,280
050,29,001,Missouri,Adair County,1,1,5,4,4,3,3
050,29,001,Missouri,Adair County,1,1,6,195,195,207,216
050,29,001,Missouri,Adair County,1,2,1,222,222,229,216
