SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,18,001,Indiana,Adams County,0,0,1,33882,33882,33914,33822
050,18,001,Indiana,Adams County,0,0,2,117,117,117,136
050,18,001,Indiana,Adams County,0,0,3,95,95,95,98
050,18,001,Indiana,Adams County,0,0,4,79,79,79,89
050,18,001,Indiana,Adams County,0,0,5,7,7,7,7
050,18,001,Indiana,Adams County,0,0,6,207,207,207,218
050,18,001,Indiana,Adams County,0,1,1,32542,32542,32574,32495
050,18,001,Indiana,Adams County,0,1,2,102,102,102,119
050,18,001,Indiana,Adams County,0,1,3,60,60,60,61
050,18,001,Indiana,Adams County,0,1,4,78,78,78,88
050,18,001,Indiana,Adams County,0,1,5,7,7,7,7
050,18,001,Indiana,Adams County,0,1,6,186,186,186,196
050,18,001,Indiana,Adams County,0,2,1,1340,1340,1340,1327
050,18,001,Indiana,Adams County,0,2,2,15,15,15,17
050,18,001,Indiana,Adams County,0,2,3,35,35,35,37
050,18,001,Indiana,Adams County,0,2,4,1,1,1,1
050,18,001,Indiana,Adams County,0,2,5,0,0,0,0
050,18,001,Indiana,Adams County,0,2,6,21,21,21,22
050,18,001,Indiana,Adams County,1,0,1,16744,16744,16762,16715
050,18,001,Indiana,Adams County,1,0,2,67,67,67,78
050,18,001,Indiana,Adams County,1,0,3,53,53,53,55
050,18,001,Indiana,Adams County,1,0,4,30,30,30,35
050,18,001,Indiana,Adams County,1,0,5,2,2,2,2
050,18,001,Indiana,Adams County,1,0,6,103,103,103,106
050,18,001,Indiana,Adams County,1,1,1,16056,16056,16074,16040
050,18,001,Indiana,Adams County,1,1,2,61,61,61,72
050,18,001,Indiana,Adams County,1,1,3,35,35,35,36
050,18,001,Indiana,Adams County,1,1,4,29,29,29,34
050,18,001,Indiana,Adams County,1,1,5,2,2,2,2
050,18,001,Indiana,Adams County,1,1,6,94,94,94,96
050,18,001,Indiana,Adams County,1,2,1,688,688,688,675
050,18,001,Indiana,Adams County,1,2,2,6,6,6,6
050,18,001,Indiana,Adams County,1,2,3,18,18,18,19
050,18,001,Indiana,Adams County,1,2,4,1,1,1,1
050,18,001,Indiana,Adams County,1,2,5,0,0,0,0
050,18,001,Indiana,Adams County,1,2,6,9,9,9,10
050,18,001,Indiana,Adams County,2,0,1,17138,17138,17152,17107
050,18,001,Indiana,Adams County,2,0,2,50,50,50,58
050,18,001,Indiana,Adams County,2,0,3,42,42,42,43
050,18,001,Indiana,Adams County,2,0,4,49,49,49,54
050,18,001,Indiana,Adams County,2,0,5,5,5,5,5
050,18,001,Indiana,Adams County,2,0,6,104,104,104,112
050,18,001,Indiana,Adams County,2,1,1,16486,16486,16500,16455
050,18,001,Indiana,Adams County,2,1,2,41,41,41,47
050,18,001,Indiana,Adams County,2,1,3,25,25,25,25
050,18,001,Indiana,Adams County,2,1,4,49,49,49,54
050,18,001,Indiana,Adams County,2,1,5,5,5,5,5
050,18,001,Indiana,Adams County,2,1,6,92,92,92,100
050,18,001,Indiana,Adams County,2,2,1,652,652,652,652
050,18,001,Indiana,Adams County,2,2,2,9,9,9,11
050,18,001,Indiana,Adams County,2,2,3,17,17,17,18
050,18,001,Indiana,Adams County,2,2,4,0,0,0,0
050,18,001,Indiana,Adams County,2,2,5,0,0,0,0
050,18,001,Indiana,Adams County,2,2,6,12,12,12,12
050,18,003,Indiana,Allen County,0,0,1,291910,291910,292134,293857
050,18,003,Indiana,Allen County,0,0,2,42569,42569,42678,43293
050,18,003,Indiana,Allen County,0,0,3,1710,1710,1707,1635
