SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,19,001,Iowa,Adair County,0,0,1,7597,7597,7591,7433
050,19,001,Iowa,Adair County,0,0,2,12,12,12,13
050,19,001,Iowa,Adair County,0,0,3,4,4,4,4
050,19,001,Iowa,Adair County,0,0,4,23,23,23,24
050,19,001,Iowa,Adair County,0,0,5,1,1,1,1
050,19,001,Iowa,Adair County,0,0,6,45,45,45,52
050,19,001,Iowa,Adair County,0,1,1,7510,7510,7504,7341
050,19,001,Iowa,Adair County,0,1,2,11,11,11,12
050,19,001,Iowa,Adair County,0,1,3,4,4,4,4
050,19,001,Iowa,Adair County,0,1,4,22,22,22,23
050,19,001,Iowa,Adair County,0,1,5,1,1,1,1
050,19,001,Iowa,Adair County,0,1,6,33,33,33,40
050,19,001,Iowa,Adair County,0,2,1,87,87,87,92
050,19,001,Iowa,Adair County,0,2,2,1,1,1,1
050,19,001,Iowa,Adair County,0,2,3,0,0,0,0
050,19,001,Iowa,Adair County,0,2,4,1,1,1,1
050,19,001,Iowa,Adair County,0,2,5,0,0,0,0
050,19,001,Iowa,Adair County,0,2,6,12,12,12,12
050,19,001,Iowa,Adair County,1,0,1,3767,3767,3764,3696
050,19,001,Iowa,Adair County,1,0,2,6,6,6,7
050,19,001,Iowa,Adair County,1,0,3,3,3,3,3
050,19,001,Iowa,Adair County,1,0,4,9,9,9,10
050,19,001,Iowa,Adair County,1,0,5,1,1,1,1
050,19,001,Iowa,Adair County,1,0,6,21,21,21,25
050,19,001,Iowa,Adair County,1,1,1,3727,3727,3724,3653
050,19,001,Iowa,Adair County,1,1,2,5,5,5,6
050,19,001,Iowa,Adair County,1,1,3,3,3,3,3
050,19,001,Iowa,Adair County,1,1,4,9,9,9,10
050,19,001,Iowa,Adair County,1,1,5,1,1,1,1
050,19,001,Iowa,Adair County,1,1,6,14,14,14,18
050,19,001,Iowa,Adair County,1,2,1,40,40,40,43
050,19,001,Iowa,Adair County,1,2,2,1,1,1,1
050,19,001,Iowa,Adair County,1,2,3,0,0,0,0
050,19,001,Iowa,Adair County,1,2,4,0,0,0,0
050,19,001,Iowa,Adair County,1,2,5,0,0,0,0
050,19,001,Iowa,Adair County,1,2,6,7,7,7,7
050,19,001,Iowa,Adair County,2,0,1,3830,3830,3827,3737
