SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,08,001,Colorado,Adams County,0,0,1,387643,387643,389379,395447
050,08,001,Colorado,Adams County,0,0,2,15143,15143,15218,15749
050,08,001,Colorado,Adams County,0,0,3,9387,9387,9447,9574
050,08,001,Colorado,Adams County,0,0,4,16830,16830,16922,17134
050,08,001,Colorado,Adams County,0,0,5,858,858,857,912
050,08,001,Colorado,Adams County,0,0,6,11742,11742,11850,12627
050,08,001,Colorado,Adams County,0,1,1,235750,235750,236307,239410
050,08,001,Colorado,Adams County,0,1,2,12306,12306,12367,12812
050,08,001,Colorado,Adams County,0,1,3,2499,2499,2509,2639
050,08,001,Colorado,Adams County,0,1,4,15562,15562,15660,15893
050,08,001,Colorado,Adams County,0,1,5,478,478,478,516
050,08,001,Colorado,Adams County,0,1,6,7130,7130,7185,7809
050,08,001,Colorado,Adams County,0,2,1,151893,151893,153072,156037
050,08,001,Colorado,Adams County,0,2,2,2837,2837,2851,2937
050,08,001,Colorado,Adams County,0,2,3,6888,6888,6938,6935
050,08,001,Colorado,Adams County,0,2,4,1268,1268,1262,1241
050,08,001,Colorado,Adams County,0,2,5,380,380,379,396
050,08,001,Colorado,Adams County,0,2,6,4612,4612,4665,4818
050,08,001,Colorado,Adams County,1,0,1,194945,194945,195969,198935
050,08,001,Colorado,Adams County,1,0,2,8142,8142,8200,8433
050,08,001,Colorado,Adams County,1,0,3,4753,4753,4790,4923
050,08,001,Colorado,Adams County,1,0,4,8085,8085,8126,8279
050,08,001,Colorado,Adams County,1,0,5,429,429,429,464
050,08,001,Colorado,Adams County,1,0,6,5788,5788,5849,6296
050,08,001,Colorado,Adams County,1,1,1,117161,117161,117532,118950
050,08,001,Colorado,Adams County,1,1,2,6687,6687,6735,6914
050,08,001,Colorado,Adams County,1,1,3,1203,1203,1216,1290
050,08,001,Colorado,Adams County,1,1,4,7470,7470,7516,7677
050,08,001,Colorado,Adams County,1,1,5,234,234,234,257
050,08,001,Colorado,Adams County,1,1,6,3546,3546,3582,3923
050,08,001,Colorado,Adams County,1,2,1,77784,77784,78437,79985
050,08,001,Colorado,Adams County,1,2,2,1455,1455,1465,1519
050,08,001,Colorado,Adams County,1,2,3,3550,3550,3574,3633
050,08,001,Colorado,Adams County,1,2,4,615,615,610,602
050,08,001,Colorado,Adams County,1,2,5,195,195,195,207
050,08,001,Colorado,Adams County,1,2,6,2242,2242,2267,2373
050,08,001,Colorado,Adams County,2,0,1,192698,192698,193410,196512
050,08,001,Colorado,Adams County,2,0,2,7001,7001,7018,7316
050,08,001,Colorado,Adams County,2,0,3,4634,4634,4657,4651
050,08,001,Colorado,Adams County,2,0,4,8745,8745,8796,8855
050,08,001,Colorado,Adams County,2,0,5,429,429,428,448
050,08,001,Colorado,Adams County,2,0,6,5954,5954,6001,6331
050,08,001,Colorado,Adams County,2,1,1,118589,118589,118775,120460
050,08,001,Colorado,Adams County,2,1,2,5619,5619,5632,5898
050,08,001,Colorado,Adams County,2,1,3,1296,1296,1293,1349
050,08,001,Colorado,Adams County,2,1,4,8092,8092,8144,8216
050,08,001,Colorado,Adams County,2,1,5,244,244,244,259
050,08,001,Colorado,Adams County,2,1,6,3584,3584,3603,3886
050,08,001,Colorado,Adams County,2,2,1,74109,74109,74635,76052
050,08,001,Colorado,Adams County,2,2,2,1382,1382,1386,1418
050,08,001,Colorado,Adams County,2,2,3,3338,3338,3364,3302
050,08,001,Colorado,Adams County,2,2,4,653,653,652,639
050,08,001,Colorado,Adams County,2,2,5,185,185,184,189
050,08,001,Colorado,Adams County,2,2,6,2370,2370,2398,2445
050,08,003,Colorado,Alamosa County,0,0,1,13824,13824,13820,13894
050,08,003,Colorado,Alamosa County,0,0,2,204,204,218,244
050,08,003,Colorado,Alamosa County,0,0,3,798,798,811,852
050,08,003,Colorado,Alamosa County,0,0,4,191,191,215,234
050,08,003,Colorado,Alamosa County,0,0,5,31,31,31,37
050,08,003,Colorado,Alamosa County,0,0,6,397,397,401,449
050,08,003,Colorado,Alamosa County,0,1,1,7710,7710,7682,7697
050,08,003,Colorado,Alamosa County,0,1,2,141,141,141,158
050,08,003,Colorado,Alamosa County,0,1,3,139,139,152,165
050,08,003,Colorado,Alamosa County,0,1,4,131,131,131,149
050,08,003,Colorado,Alamosa County,0,1,5,6,6,6,7
050,08,003,Colorado,Alamosa County,0,1,6,208,208,212,232
050,08,003,Colorado,Alamosa County,0,2,1,6114,6114,6138,6197
050,08,003,Colorado,Alamosa County,0,2,2,63,63,77,86
050,08,003,Colorado,Alamosa County,0,2,3,659,659,659,687
050,08,003,Colorado,Alamosa County,0,2,4,60,60,84,85
050,08,003,Colorado,Alamosa County,0,2,5,25,25,25,30
050,08,003,Colorado,Alamosa County,0,2,6,189,189,189,217
050,08,003,Colorado,Alamosa County,1,0,1,6902,6902,6892,6943
050,08,003,Colorado,Alamosa County,1,0,2,133,133,133,136
050,08,003,Colorado,Alamosa County,1,0,3,411,411,412,424
050,08,003,Colorado,Alamosa County,1,0,4,90,90,90,103
050,08,003,Colorado,Alamosa County,1,0,5,10,10,10,13
050,08,003,Colorado,Alamosa County,1,0,6,199,199,203,231
050,08,003,Colorado,Alamosa County,1,1,1,3848,3848,3827,3830
050,08,003,Colorado,Alamosa County,1,1,2,102,102,102,103
050,08,003,Colorado,Alamosa County,1,1,3,71,71,72,81
050,08,003,Colorado,Alamosa County,1,1,4,55,55,55,66
050,08,003,Colorado,Alamosa County,1,1,5,3,3,3,4
050,08,003,Colorado,Alamosa County,1,1,6,101,101,105,118
050,08,003,Colorado,Alamosa County,1,2,1,3054,3054,3065,3113
050,08,003,Colorado,Alamosa County,1,2,2,31,31,31,33
050,08,003,Colorado,Alamosa County,1,2,3,340,340,340,343
050,08,003,Colorado,Alamosa County,1,2,4,35,35,35,37
050,08,003,Colorado,Alamosa County,1,2,5,7,7,7,9
050,08,003,Colorado,Alamosa County,1,2,6,98,98,98,113
050,08,003,Colorado,Alamosa County,2,0,1,6922,6922,6928,6951
050,08,003,Colorado,Alamosa County,2,0,2,71,71,85,108
050,08,003,Colorado,Alamosa County,2,0,3,387,387,399,428
050,08,003,Colorado,Alamosa County,2,0,4,101,101,125,131
050,08,003,Colorado,Alamosa County,2,0,5,21,21,21,24
050,08,003,Colorado,Alamosa County,2,0,6,198,198,198,218
050,08,003,Colorado,Alamosa County,2,1,1,3862,3862,3855,3867
050,08,003,Colorado,Alamosa County,2,1,2,39,39,39,55
050,08,003,Colorado,Alamosa County,2,1,3,68,68,80,84
050,08,003,Colorado,Alamosa County,2,1,4,76,76,76,83
050,08,003,Colorado,Alamosa County,2,1,5,3,3,3,3
050,08,003,Colorado,Alamosa County,2,1,6,107,107,107,114
050,08,003,Colorado,Alamosa County,2,2,1,3060,3060,3073,3084
050,08,003,Colorado,Alamosa County,2,2,2,32,32,46,53
050,08,003,Colorado,Alamosa County,2,2,3,319,319,319,344
050,08,003,Colorado,Alamosa County,2,2,4,25,25,49,48
050,08,003,Colorado,Alamosa County,2,2,5,18,18,18,21
050,08,003,Colorado,Alamosa County,2,2,6,91,91,91,104
050,08,005,Colorado,Arapahoe County,0,0,1,453937,454045,456109,464609
050,08,005,Colorado,Arapahoe County,0,0,2,60748,60761,61075,61184
050,08,005,Colorado,Arapahoe County,0,0,3,6392,6396,6440,6620
050,08,005,Colorado,Arapahoe County,0,0,4,29930,29936,30078,30641
050,08,005,Colorado,Arapahoe County,0,0,5,1355,1357,1371,1376
050,08,005,Colorado,Arapahoe County,0,0,6,19641,19658,19856,20518
050,08,005,Colorado,Arapahoe County,0,1,1,362733,362788,364035,369799
050,08,005,Colorado,Arapahoe County,0,1,2,56051,56064,56343,56454
050,08,005,Colorado,Arapahoe County,0,1,3,2424,2428,2438,2611
050,08,005,Colorado,Arapahoe County,0,1,4,28855,28861,29002,29522
050,08,005,Colorado,Arapahoe County,0,1,5,1045,1047,1055,1028
050,08,005,Colorado,Arapahoe County,0,1,6,15373,15378,15510,16043
050,08,005,Colorado,Arapahoe County,0,2,1,91204,91257,92074,94810
050,08,005,Colorado,Arapahoe County,0,2,2,4697,4697,4732,4730
050,08,005,Colorado,Arapahoe County,0,2,3,3968,3968,4002,4009
050,08,005,Colorado,Arapahoe County,0,2,4,1075,1075,1076,1119
050,08,005,Colorado,Arapahoe County,0,2,5,310,310,316,348
050,08,005,Colorado,Arapahoe County,0,2,6,4268,4280,4346,4475
050,08,005,Colorado,Arapahoe County,1,0,1,223032,223096,224284,228675
050,08,005,Colorado,Arapahoe County,1,0,2,30080,30085,30321,30482
050,08,005,Colorado,Arapahoe County,1,0,3,3214,3217,3242,3303
050,08,005,Colorado,Arapahoe County,1,0,4,13709,13712,13777,14022
050,08,005,Colorado,Arapahoe County,1,0,5,675,675,680,683
050,08,005,Colorado,Arapahoe County,1,0,6,9635,9642,9751,10128
050,08,005,Colorado,Arapahoe County,1,1,1,176746,176778,177521,180568
050,08,005,Colorado,Arapahoe County,1,1,2,27888,27893,28104,28248
050,08,005,Colorado,Arapahoe County,1,1,3,1166,1169,1177,1240
050,08,005,Colorado,Arapahoe County,1,1,4,13158,13161,13228,13455
050,08,005,Colorado,Arapahoe County,1,1,5,512,512,515,503
050,08,005,Colorado,Arapahoe County,1,1,6,7500,7503,7579,7896
050,08,005,Colorado,Arapahoe County,1,2,1,46286,46318,46763,48107
050,08,005,Colorado,Arapahoe County,1,2,2,2192,2192,2217,2234
050,08,005,Colorado,Arapahoe County,1,2,3,2048,2048,2065,2063
