SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,42,001,Pennsylvania,Adams County,0,0,1,97483,97483,97517,97298
050,42,001,Pennsylvania,Adams County,0,0,2,1690,1690,1692,1817
050,42,001,Pennsylvania,Adams County,0,0,3,305,305,305,317
050,42,001,Pennsylvania,Adams County,0,0,4,778,778,778,809
050,42,001,Pennsylvania,Adams County,0,0,5,31,31,31,35
050,42,001,Pennsylvania,Adams County,0,0,6,1120,1120,1120,1158
050,42,001,Pennsylvania,Adams County,0,1,1,91918,91918,91927,91561
050,42,001,Pennsylvania,Adams County,0,1,2,1465,1465,1467,1566
050,42,001,Pennsylvania,Adams County,0,1,3,148,148,148,153
050,42,001,Pennsylvania,Adams County,0,1,4,753,753,753,782
050,42,001,Pennsylvania,Adams County,0,1,5,20,20,20,23
050,42,001,Pennsylvania,Adams County,0,1,6,988,988,988,1016
050,42,001,Pennsylvania,Adams County,0,2,1,5565,5565,5590,5737
050,42,001,Pennsylvania,Adams County,0,2,2,225,225,225,251
050,42,001,Pennsylvania,Adams County,0,2,3,157,157,157,164
050,42,001,Pennsylvania,Adams County,0,2,4,25,25,25,27
050,42,001,Pennsylvania,Adams County,0,2,5,11,11,11,12
050,42,001,Pennsylvania,Adams County,0,2,6,132,132,132,142
050,42,001,Pennsylvania,Adams County,1,0,1,47899,47899,47924,47807
050,42,001,Pennsylvania,Adams County,1,0,2,895,895,896,976
050,42,001,Pennsylvania,Adams County,1,0,3,159,159,159,170
050,42,001,Pennsylvania,Adams County,1,0,4,347,347,347,365
050,42,001,Pennsylvania,Adams County,1,0,5,15,15,15,17
050,42,001,Pennsylvania,Adams County,1,0,6,550,550,550,576
050,42,001,Pennsylvania,Adams County,1,1,1,44838,44838,44847,44652
050,42,001,Pennsylvania,Adams County,1,1,2,772,772,773,838
050,42,001,Pennsylvania,Adams County,1,1,3,73,73,73,80
050,42,001,Pennsylvania,Adams County,1,1,4,336,336,336,354
050,42,001,Pennsylvania,Adams County,1,1,5,6,6,6,7
050,42,001,Pennsylvania,Adams County,1,1,6,472,472,472,491
050,42,001,Pennsylvania,Adams County,1,2,1,3061,3061,3077,3155
050,42,001,Pennsylvania,Adams County,1,2,2,123,123,123,138
050,42,001,Pennsylvania,Adams County,1,2,3,86,86,86,90
050,42,001,Pennsylvania,Adams County,1,2,4,11,11,11,11
050,42,001,Pennsylvania,Adams County,1,2,5,9,9,9,10
050,42,001,Pennsylvania,Adams County,1,2,6,78,78,78,85
050,42,001,Pennsylvania,Adams County,2,0,1,49584,49584,49593,49491
050,42,001,Pennsylvania,Adams County,2,0,2,795,795,796,841
050,42,001,Pennsylvania,Adams County,2,0,3,146,146,146,147
050,42,001,Pennsylvania,Adams County,2,0,4,431,431,431,444
050,42,001,Pennsylvania,Adams County,2,0,5,16,16,16,18
050,42,001,Pennsylvania,Adams County,2,0,6,570,570,570,582
050,42,001,Pennsylvania,Adams County,2,1,1,47080,47080,47080,46909
050,42,001,Pennsylvania,Adams County,2,1,2,693,693,694,728
050,42,001,Pennsylvania,Adams County,2,1,3,75,75,75,73
050,42,001,Pennsylvania,Adams County,2,1,4,417,417,417,428
050,42,001,Pennsylvania,Adams County,2,1,5,14,14,14,16
050,42,001,Pennsylvania,Adams County,2,1,6,516,516,516,525
050,42,001,Pennsylvania,Adams County,2,2,1,2504,2504,2513,2582
050,42,001,Pennsylvania,Adams County,2,2,2,102,102,102,113
050,42,001,Pennsylvania,Adams County,2,2,3,71,71,71,74
050,42,001,Pennsylvania,Adams County,2,2,4,14,14,14,16
050,42,001,Pennsylvania,Adams County,2,2,5,2,2,2,2
050,42,001,Pennsylvania,Adams County,2,2,6,54,54,54,57
050,42,003,Pennsylvania,Allegheny County,0,0,1,1002339,1002339,1002566,1003413
050,42,003,Pennsylvania,Allegheny County,0,0,2,163218,163218,163766,163643
050,42,003,Pennsylvania,Allegheny County,0,0,3,1824,1824,1910,1996
050,42,003,Pennsylvania,Allegheny County,0,0,4,34657,34657,34962,35777
050,42,003,Pennsylvania,Allegheny County,0,0,5,325,325,341,370
050,42,003,Pennsylvania,Allegheny County,0,0,6,20985,20985,21288,21867
050,42,003,Pennsylvania,Allegheny County,0,1,1,987949,987949,987977,987695
050,42,003,Pennsylvania,Allegheny County,0,1,2,160741,160741,161201,160996
050,42,003,Pennsylvania,Allegheny County,0,1,3,1447,1447,1484,1523
050,42,003,Pennsylvania,Allegheny County,0,1,4,34451,34451,34743,35528
050,42,003,Pennsylvania,Allegheny County,0,1,5,261,261,264,280
050,42,003,Pennsylvania,Allegheny County,0,1,6,19429,19429,19662,20149
050,42,003,Pennsylvania,Allegheny County,0,2,1,14390,14390,14589,15718
050,42,003,Pennsylvania,Allegheny County,0,2,2,2477,2477,2565,2647
050,42,003,Pennsylvania,Allegheny County,0,2,3,377,377,426,473
050,42,003,Pennsylvania,Allegheny County,0,2,4,206,206,219,249
050,42,003,Pennsylvania,Allegheny County,0,2,5,64,64,77,90
050,42,003,Pennsylvania,Allegheny County,0,2,6,1556,1556,1626,1718
050,42,003,Pennsylvania,Allegheny County,1,0,1,482275,482275,482469,483626
050,42,003,Pennsylvania,Allegheny County,1,0,2,74885,74885,75170,75222
050,42,003,Pennsylvania,Allegheny County,1,0,3,859,859,903,956
050,42,003,Pennsylvania,Allegheny County,1,0,4,17372,17372,17528,17862
050,42,003,Pennsylvania,Allegheny County,1,0,5,146,146,155,164
050,42,003,Pennsylvania,Allegheny County,1,0,6,10113,10113,10273,10631
050,42,003,Pennsylvania,Allegheny County,1,1,1,474871,474871,474961,475558
050,42,003,Pennsylvania,Allegheny County,1,1,2,73698,73698,73938,73955
050,42,003,Pennsylvania,Allegheny County,1,1,3,662,662,682,706
050,42,003,Pennsylvania,Allegheny County,1,1,4,17260,17260,17406,17724
050,42,003,Pennsylvania,Allegheny County,1,1,5,121,121,125,128
050,42,003,Pennsylvania,Allegheny County,1,1,6,9362,9362,9486,9785
050,42,003,Pennsylvania,Allegheny County,1,2,1,7404,7404,7508,8068
050,42,003,Pennsylvania,Allegheny County,1,2,2,1187,1187,1232,1267
050,42,003,Pennsylvania,Allegheny County,1,2,3,197,197,221,250
050,42,003,Pennsylvania,Allegheny County,1,2,4,112,112,122,138
050,42,003,Pennsylvania,Allegheny County,1,2,5,25,25,30,36
050,42,003,Pennsylvania,Allegheny County,1,2,6,751,751,787,846
050,42,003,Pennsylvania,Allegheny County,2,0,1,520064,520064,520097,519787
050,42,003,Pennsylvania,Allegheny County,2,0,2,88333,88333,88596,88421
050,42,003,Pennsylvania,Allegheny County,2,0,3,965,965,1007,1040
050,42,003,Pennsylvania,Allegheny County,2,0,4,17285,17285,17434,17915
050,42,003,Pennsylvania,Allegheny County,2,0,5,179,179,186,206
050,42,003,Pennsylvania,Allegheny County,2,0,6,10872,10872,11015,11236
050,42,003,Pennsylvania,Allegheny County,2,1,1,513078,513078,513016,512137
050,42,003,Pennsylvania,Allegheny County,2,1,2,87043,87043,87263,87041
