SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,33,001,New Hampshire,Belknap County,0,0,1,58228,58228,58228,58219
050,33,001,New Hampshire,Belknap County,0,0,2,290,290,290,357
050,33,001,New Hampshire,Belknap County,0,0,3,135,135,134,141
050,33,001,New Hampshire,Belknap County,0,0,4,715,715,715,742
050,33,001,New Hampshire,Belknap County,0,0,5,14,14,14,20
050,33,001,New Hampshire,Belknap County,0,0,6,706,706,706,744
050,33,001,New Hampshire,Belknap County,0,1,1,57599,57599,57599,57521
050,33,001,New Hampshire,Belknap County,0,1,2,267,267,267,331
050,33,001,New Hampshire,Belknap County,0,1,3,120,120,119,121
050,33,001,New Hampshire,Belknap County,0,1,4,706,706,706,732
050,33,001,New Hampshire,Belknap County,0,1,5,9,9,9,14
050,33,001,New Hampshire,Belknap County,0,1,6,663,663,663,699
050,33,001,New Hampshire,Belknap County,0,2,1,629,629,629,698
050,33,001,New Hampshire,Belknap County,0,2,2,23,23,23,26
050,33,001,New Hampshire,Belknap County,0,2,3,15,15,15,20
050,33,001,New Hampshire,Belknap County,0,2,4,9,9,9,10
050,33,001,New Hampshire,Belknap County,0,2,5,5,5,5,6
050,33,001,New Hampshire,Belknap County,0,2,6,43,43,43,45
050,33,001,New Hampshire,Belknap County,1,0,1,28565,28565,28569,28597
050,33,001,New Hampshire,Belknap County,1,0,2,165,165,165,215
050,33,001,New Hampshire,Belknap County,1,0,3,75,75,75,76
050,33,001,New Hampshire,Belknap County,1,0,4,332,332,332,341
050,33,001,New Hampshire,Belknap County,1,0,5,7,7,7,9
050,33,001,New Hampshire,Belknap County,1,0,6,336,336,336,363
050,33,001,New Hampshire,Belknap County,1,1,1,28257,28257,28261,28241
050,33,001,New Hampshire,Belknap County,1,1,2,153,153,153,199
050,33,001,New Hampshire,Belknap County,1,1,3,67,67,67,66
050,33,001,New Hampshire,Belknap County,1,1,4,327,327,327,335
050,33,001,New Hampshire,Belknap County,1,1,5,3,3,3,4
050,33,001,New Hampshire,Belknap County,1,1,6,318,318,318,344
050,33,001,New Hampshire,Belknap County,1,2,1,308,308,308,356
050,33,001,New Hampshire,Belknap County,1,2,2,12,12,12,16
050,33,001,New Hampshire,Belknap County,1,2,3,8,8,8,10
050,33,001,New Hampshire,Belknap County,1,2,4,5,5,5,6
050,33,001,New Hampshire,Belknap County,1,2,5,4,4,4,5
