SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,11,001,District of Columbia,District of Columbia,0,0,1,251265,251265,252393,262304
050,11,001,District of Columbia,District of Columbia,0,0,2,310379,310379,312157,313106
050,11,001,District of Columbia,District of Columbia,0,0,3,3264,3264,3271,3400
050,11,001,District of Columbia,District of Columbia,0,0,4,21705,21705,21848,23041
050,11,001,District of Columbia,District of Columbia,0,0,5,770,770,768,838
050,11,001,District of Columbia,District of Columbia,0,0,6,14340,14340,14475,15307
050,11,001,District of Columbia,District of Columbia,0,1,1,210389,210389,211121,218278
050,11,001,District of Columbia,District of Columbia,0,1,2,302051,302051,303731,304203
050,11,001,District of Columbia,District of Columbia,0,1,3,1342,1342,1343,1439
050,11,001,District of Columbia,District of Columbia,0,1,4,21151,21151,21294,22398
050,11,001,District of Columbia,District of Columbia,0,1,5,220,220,220,276
050,11,001,District of Columbia,District of Columbia,0,1,6,11821,11821,11937,12658
050,11,001,District of Columbia,District of Columbia,0,2,1,40876,40876,41272,44026
050,11,001,District of Columbia,District of Columbia,0,2,2,8328,8328,8426,8903
050,11,001,District of Columbia,District of Columbia,0,2,3,1922,1922,1928,1961
050,11,001,District of Columbia,District of Columbia,0,2,4,554,554,554,643
050,11,001,District of Columbia,District of Columbia,0,2,5,550,550,548,562
050,11,001,District of Columbia,District of Columbia,0,2,6,2519,2519,2538,2649
050,11,001,District of Columbia,District of Columbia,1,0,1,125404,125404,125976,130873
050,11,001,District of Columbia,District of Columbia,1,0,2,141181,141181,142046,142516
050,11,001,District of Columbia,District of Columbia,1,0,3,1668,1668,1674,1723
050,11,001,District of Columbia,District of Columbia,1,0,4,9124,9124,9183,9740
050,11,001,District of Columbia,District of Columbia,1,0,5,409,409,407,434
050,11,001,District of Columbia,District of Columbia,1,0,6,6436,6436,6500,6935
050,11,001,District of Columbia,District of Columbia,1,1,1,104155,104155,104512,108034
050,11,001,District of Columbia,District of Columbia,1,1,2,137017,137017,137832,138080
050,11,001,District of Columbia,District of Columbia,1,1,3,634,634,635,672
050,11,001,District of Columbia,District of Columbia,1,1,4,8846,8846,8905,9426
050,11,001,District of Columbia,District of Columbia,1,1,5,105,105,105,132
050,11,001,District of Columbia,District of Columbia,1,1,6,5207,5207,5262,5629
050,11,001,District of Columbia,District of Columbia,1,2,1,21249,21249,21464,22839
050,11,001,District of Columbia,District of Columbia,1,2,2,4164,4164,4214,4436
050,11,001,District of Columbia,District of Columbia,1,2,3,1034,1034,1039,1051
050,11,001,District of Columbia,District of Columbia,1,2,4,278,278,278,314
050,11,001,District of Columbia,District of Columbia,1,2,5,304,304,302,302
050,11,001,District of Columbia,District of Columbia,1,2,6,1229,1229,1238,1306
050,11,001,District of Columbia,District of Columbia,2,0,1,125861,125861,126417,131431
050,11,001,District of Columbia,District of Columbia,2,0,2,169198,169198,170111,170590
050,11,001,District of Columbia,District of Columbia,2,0,3,1596,1596,1597,1677
050,11,001,District of Columbia,District of Columbia,2,0,4,12581,12581,12665,13301
050,11,001,District of Columbia,District of Columbia,2,0,5,361,361,361,404
050,11,001,District of Columbia,District of Columbia,2,0,6,7904,7904,7975,8372
050,11,001,District of Columbia,District of Columbia,2,1,1,106234,106234,106609,110244
050,11,001,District of Columbia,District of Columbia,2,1,2,165034,165034,165899,166123
050,11,001,District of Columbia,District of Columbia,2,1,3,708,708,708,767
050,11,001,District of Columbia,District of Columbia,2,1,4,12305,12305,12389,12972
050,11,001,District of Columbia,District of Columbia,2,1,5,115,115,115,144
050,11,001,District of Columbia,District of Columbia,2,1,6,6614,6614,6675,7029
050,11,001,District of Columbia,District of Columbia,2,2,1,19627,19627,19808,21187
050,11,001,District of Columbia,District of Columbia,2,2,2,4164,4164,4212,4467
050,11,001,District of Columbia,District of Columbia,2,2,3,888,888,889,910
050,11,001,District of Columbia,District of Columbia,2,2,4,276,276,276,329
050,11,001,District of Columbia,District of Columbia,2,2,5,246,246,246,260
050,11,001,District of Columbia,District of Columbia,2,2,6,1290,1290,1300,1343
