SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,17,001,Illinois,Adams County,0,0,1,63123,63123,63155,63031
050,17,001,Illinois,Adams County,0,0,2,2357,2357,2362,2440
050,17,001,Illinois,Adams County,0,0,3,119,119,119,126
050,17,001,Illinois,Adams County,0,0,4,452,452,452,473
050,17,001,Illinois,Adams County,0,0,5,12,12,12,12
050,17,001,Illinois,Adams County,0,0,6,1040,1040,1041,1077
050,17,001,Illinois,Adams County,0,1,1,62482,62482,62514,62312
050,17,001,Illinois,Adams County,0,1,2,2308,2308,2313,2384
050,17,001,Illinois,Adams County,0,1,3,100,100,100,107
050,17,001,Illinois,Adams County,0,1,4,433,433,433,450
050,17,001,Illinois,Adams County,0,1,5,12,12,12,12
050,17,001,Illinois,Adams County,0,1,6,992,992,993,1025
050,17,001,Illinois,Adams County,0,2,1,641,641,641,719
050,17,001,Illinois,Adams County,0,2,2,49,49,49,56
050,17,001,Illinois,Adams County,0,2,3,19,19,19,19
050,17,001,Illinois,Adams County,0,2,4,19,19,19,23
050,17,001,Illinois,Adams County,0,2,5,0,0,0,0
050,17,001,Illinois,Adams County,0,2,6,48,48,48,52
050,17,001,Illinois,Adams County,1,0,1,30654,30654,30677,30562
050,17,001,Illinois,Adams County,1,0,2,1205,1205,1209,1260
050,17,001,Illinois,Adams County,1,0,3,64,64,64,66
050,17,001,Illinois,Adams County,1,0,4,213,213,213,221
050,17,001,Illinois,Adams County,1,0,5,5,5,5,5
050,17,001,Illinois,Adams County,1,0,6,526,526,527,542
050,17,001,Illinois,Adams County,1,1,1,30350,30350,30373,30213
050,17,001,Illinois,Adams County,1,1,2,1185,1185,1189,1234
050,17,001,Illinois,Adams County,1,1,3,53,53,53,55
050,17,001,Illinois,Adams County,1,1,4,199,199,199,206
050,17,001,Illinois,Adams County,1,1,5,5,5,5,5
050,17,001,Illinois,Adams County,1,1,6,505,505,506,518
050,17,001,Illinois,Adams County,1,2,1,304,304,304,349
050,17,001,Illinois,Adams County,1,2,2,20,20,20,26
050,17,001,Illinois,Adams County,1,2,3,11,11,11,11
050,17,001,Illinois,Adams County,1,2,4,14,14,14,15
050,17,001,Illinois,Adams County,1,2,5,0,0,0,0
050,17,001,Illinois,Adams County,1,2,6,21,21,21,24
050,17,001,Illinois,Adams County,2,0,1,32469,32469,32478,32469
050,17,001,Illinois,Adams County,2,0,2,1152,1152,1153,1180
050,17,001,Illinois,Adams County,2,0,3,55,55,55,60
050,17,001,Illinois,Adams County,2,0,4,239,239,239,252
050,17,001,Illinois,Adams County,2,0,5,7,7,7,7
050,17,001,Illinois,Adams County,2,0,6,514,514,514,535
050,17,001,Illinois,Adams County,2,1,1,32132,32132,32141,32099
050,17,001,Illinois,Adams County,2,1,2,1123,1123,1124,1150
050,17,001,Illinois,Adams County,2,1,3,47,47,47,52
050,17,001,Illinois,Adams County,2,1,4,234,234,234,244
050,17,001,Illinois,Adams County,2,1,5,7,7,7,7
050,17,001,Illinois,Adams County,2,1,6,487,487,487,507
050,17,001,Illinois,Adams County,2,2,1,337,337,337,370
050,17,001,Illinois,Adams County,2,2,2,29,29,29,30
050,17,001,Illinois,Adams County,2,2,3,8,8,8,8
050,17,001,Illinois,Adams County,2,2,4,5,5,5,8
050,17,001,Illinois,Adams County,2,2,5,0,0,0,0
050,17,001,Illinois,Adams County,2,2,6,27,27,27,28
050,17,003,Illinois,Alexander County,0,0,1,5097,5097,5087,4952
050,17,003,Illinois,Alexander County,0,0,2,2948,2948,2948,2873
050,17,003,Illinois,Alexander County,0,0,3,29,29,29,29
050,17,003,Illinois,Alexander County,0,0,4,18,18,18,25
050,17,003,Illinois,Alexander County,0,0,5,6,6,6,10
050,17,003,Illinois,Alexander County,0,0,6,140,140,140,147
050,17,003,Illinois,Alexander County,0,1,1,4988,4988,4978,4843
050,17,003,Illinois,Alexander County,0,1,2,2912,2912,2912,2837
050,17,003,Illinois,Alexander County,0,1,3,26,26,26,26
050,17,003,Illinois,Alexander County,0,1,4,16,16,16,23
050,17,003,Illinois,Alexander County,0,1,5,6,6,6,9
050,17,003,Illinois,Alexander County,0,1,6,135,135,135,140
050,17,003,Illinois,Alexander County,0,2,1,109,109,109,109
050,17,003,Illinois,Alexander County,0,2,2,36,36,36,36
050,17,003,Illinois,Alexander County,0,2,3,3,3,3,3
050,17,003,Illinois,Alexander County,0,2,4,2,2,2,2
050,17,003,Illinois,Alexander County,0,2,5,0,0,0,1
050,17,003,Illinois,Alexander County,0,2,6,5,5,5,7
050,17,003,Illinois,Alexander County,1,0,1,2592,2592,2588,2510
050,17,003,Illinois,Alexander County,1,0,2,1493,1493,1493,1465
050,17,003,Illinois,Alexander County,1,0,3,19,19,19,19
050,17,003,Illinois,Alexander County,1,0,4,10,10,10,14
050,17,003,Illinois,Alexander County,1,0,5,4,4,4,7
050,17,003,Illinois,Alexander County,1,0,6,64,64,64,71
050,17,003,Illinois,Alexander County,1,1,1,2514,2514,2510,2433
050,17,003,Illinois,Alexander County,1,1,2,1461,1461,1461,1433
050,17,003,Illinois,Alexander County,1,1,3,17,17,17,17
050,17,003,Illinois,Alexander County,1,1,4,8,8,8,12
050,17,003,Illinois,Alexander County,1,1,5,4,4,4,7
050,17,003,Illinois,Alexander County,1,1,6,60,60,60,65
050,17,003,Illinois,Alexander County,1,2,1,78,78,78,77
050,17,003,Illinois,Alexander County,1,2,2,32,32,32,32
050,17,003,Illinois,Alexander County,1,2,3,2,2,2,2
050,17,003,Illinois,Alexander County,1,2,4,2,2,2,2
050,17,003,Illinois,Alexander County,1,2,5,0,0,0,0
050,17,003,Illinois,Alexander County,1,2,6,4,4,4,6
050,17,003,Illinois,Alexander County,2,0,1,2505,2505,2499,2442
050,17,003,Illinois,Alexander County,2,0,2,1455,1455,1455,1408
050,17,003,Illinois,Alexander County,2,0,3,10,10,10,10
050,17,003,Illinois,Alexander County,2,0,4,8,8,8,11
050,17,003,Illinois,Alexander County,2,0,5,2,2,2,3
050,17,003,Illinois,Alexander County,2,0,6,76,76,76,76
