SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,48,001,Texas,Anderson County,0,0,1,44226,44226,44201,43949
050,48,001,Texas,Anderson County,0,0,2,12623,12623,12601,12645
050,48,001,Texas,Anderson County,0,0,3,360,360,360,371
050,48,001,Texas,Anderson County,0,0,4,416,416,416,448
050,48,001,Texas,Anderson County,0,0,5,71,71,71,77
050,48,001,Texas,Anderson County,0,0,6,762,762,762,818
050,48,001,Texas,Anderson County,0,1,1,35856,35856,35808,35373
050,48,001,Texas,Anderson County,0,1,2,12241,12241,12219,12235
050,48,001,Texas,Anderson County,0,1,3,192,192,192,196
050,48,001,Texas,Anderson County,0,1,4,292,292,292,316
050,48,001,Texas,Anderson County,0,1,5,16,16,16,18
050,48,001,Texas,Anderson County,0,1,6,574,574,574,620
050,48,001,Texas,Anderson County,0,2,1,8370,8370,8393,8576
050,48,001,Texas,Anderson County,0,2,2,382,382,382,410
050,48,001,Texas,Anderson County,0,2,3,168,168,168,175
050,48,001,Texas,Anderson County,0,2,4,124,124,124,132
050,48,001,Texas,Anderson County,0,2,5,55,55,55,59
050,48,001,Texas,Anderson County,0,2,6,188,188,188,198
050,48,001,Texas,Anderson County,1,0,1,25452,25452,25446,25368
050,48,001,Texas,Anderson County,1,0,2,9172,9172,9147,9167
050,48,001,Texas,Anderson County,1,0,3,219,219,219,221
050,48,001,Texas,Anderson County,1,0,4,245,245,245,261
050,48,001,Texas,Anderson County,1,0,5,38,38,38,42
050,48,001,Texas,Anderson County,1,0,6,395,395,395,416
050,48,001,Texas,Anderson County,1,1,1,19751,19751,19730,19582
050,48,001,Texas,Anderson County,1,1,2,8896,8896,8871,8870
050,48,001,Texas,Anderson County,1,1,3,107,107,107,107
050,48,001,Texas,Anderson County,1,1,4,139,139,139,150
050,48,001,Texas,Anderson County,1,1,5,7,7,7,8
050,48,001,Texas,Anderson County,1,1,6,258,258,258,275
050,48,001,Texas,Anderson County,1,2,1,5701,5701,5716,5786
050,48,001,Texas,Anderson County,1,2,2,276,276,276,297
050,48,001,Texas,Anderson County,1,2,3,112,112,112,114
050,48,001,Texas,Anderson County,1,2,4,106,106,106,111
050,48,001,Texas,Anderson County,1,2,5,31,31,31,34
050,48,001,Texas,Anderson County,1,2,6,137,137,137,141
050,48,001,Texas,Anderson County,2,0,1,18774,18774,18755,18581
050,48,001,Texas,Anderson County,2,0,2,3451,3451,3454,3478
050,48,001,Texas,Anderson County,2,0,3,141,141,141,150
050,48,001,Texas,Anderson County,2,0,4,171,171,171,187
050,48,001,Texas,Anderson County,2,0,5,33,33,33,35
050,48,001,Texas,Anderson County,2,0,6,367,367,367,402
050,48,001,Texas,Anderson County,2,1,1,16105,16105,16078,15791
050,48,001,Texas,Anderson County,2,1,2,3345,3345,3348,3365
050,48,001,Texas,Anderson County,2,1,3,85,85,85,89
050,48,001,Texas,Anderson County,2,1,4,153,153,153,166
050,48,001,Texas,Anderson County,2,1,5,9,9,9,10
