SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,35,001,New Mexico,Bernalillo County,0,0,1,567277,567277,568620,573015
050,35,001,New Mexico,Bernalillo County,0,0,2,22507,22507,22561,22832
050,35,001,New Mexico,Bernalillo County,0,0,3,36720,36720,36824,37970
050,35,001,New Mexico,Bernalillo County,0,0,4,16900,16900,17000,17266
050,35,001,New Mexico,Bernalillo County,0,0,5,1172,1172,1180,1211
050,35,001,New Mexico,Bernalillo County,0,0,6,17988,17988,18240,18674
050,35,001,New Mexico,Bernalillo County,0,1,1,276426,276426,276061,276942
050,35,001,New Mexico,Bernalillo County,0,1,2,16519,16519,16531,16902
050,35,001,New Mexico,Bernalillo County,0,1,3,26497,26497,26496,27183
050,35,001,New Mexico,Bernalillo County,0,1,4,14802,14802,14883,15194
050,35,001,New Mexico,Bernalillo County,0,1,5,477,477,478,497
050,35,001,New Mexico,Bernalillo County,0,1,6,10754,10754,10867,11218
050,35,001,New Mexico,Bernalillo County,0,2,1,290851,290851,292559,296073
050,35,001,New Mexico,Bernalillo County,0,2,2,5988,5988,6030,5930
050,35,001,New Mexico,Bernalillo County,0,2,3,10223,10223,10328,10787
050,35,001,New Mexico,Bernalillo County,0,2,4,2098,2098,2117,2072
050,35,001,New Mexico,Bernalillo County,0,2,5,695,695,702,714
050,35,001,New Mexico,Bernalillo County,0,2,6,7234,7234,7373,7456
050,35,001,New Mexico,Bernalillo County,1,0,1,277681,277681,278421,280945
050,35,001,New Mexico,Bernalillo County,1,0,2,11928,11928,11955,12106
050,35,001,New Mexico,Bernalillo County,1,0,3,17540,17540,17593,18206
050,35,001,New Mexico,Bernalillo County,1,0,4,7841,7841,7883,8032
050,35,001,New Mexico,Bernalillo County,1,0,5,603,603,612,634
050,35,001,New Mexico,Bernalillo County,1,0,6,8867,8867,8997,9187
050,35,001,New Mexico,Bernalillo County,1,1,1,135228,135228,135068,135842
050,35,001,New Mexico,Bernalillo County,1,1,2,9030,9030,9036,9258
050,35,001,New Mexico,Bernalillo County,1,1,3,12422,12422,12424,12789
050,35,001,New Mexico,Bernalillo County,1,1,4,6817,6817,6854,7006
050,35,001,New Mexico,Bernalillo County,1,1,5,246,246,247,259
050,35,001,New Mexico,Bernalillo County,1,1,6,5352,5352,5409,5556
050,35,001,New Mexico,Bernalillo County,1,2,1,142453,142453,143353,145103
050,35,001,New Mexico,Bernalillo County,1,2,2,2898,2898,2919,2848
050,35,001,New Mexico,Bernalillo County,1,2,3,5118,5118,5169,5417
050,35,001,New Mexico,Bernalillo County,1,2,4,1024,1024,1029,1026
050,35,001,New Mexico,Bernalillo County,1,2,5,357,357,365,375
050,35,001,New Mexico,Bernalillo County,1,2,6,3515,3515,3588,3631
050,35,001,New Mexico,Bernalillo County,2,0,1,289596,289596,290199,292070
050,35,001,New Mexico,Bernalillo County,2,0,2,10579,10579,10606,10726
050,35,001,New Mexico,Bernalillo County,2,0,3,19180,19180,19231,19764
050,35,001,New Mexico,Bernalillo County,2,0,4,9059,9059,9117,9234
050,35,001,New Mexico,Bernalillo County,2,0,5,569,569,568,577
050,35,001,New Mexico,Bernalillo County,2,0,6,9121,9121,9243,9487
050,35,001,New Mexico,Bernalillo County,2,1,1,141198,141198,140993,141100
050,35,001,New Mexico,Bernalillo County,2,1,2,7489,7489,7495,7644
050,35,001,New Mexico,Bernalillo County,2,1,3,14075,14075,14072,14394
050,35,001,New Mexico,Bernalillo County,2,1,4,7985,7985,8029,8188
050,35,001,New Mexico,Bernalillo County,2,1,5,231,231,231,238
050,35,001,New Mexico,Bernalillo County,2,1,6,5402,5402,5458,5662
050,35,001,New Mexico,Bernalillo County,2,2,1,148398,148398,149206,150970
050,35,001,New Mexico,Bernalillo County,2,2,2,3090,3090,3111,3082
050,35,001,New Mexico,Bernalillo County,2,2,3,5105,5105,5159,5370
050,35,001,New Mexico,Bernalillo County,2,2,4,1074,1074,1088,1046
