SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,44,001,Rhode Island,Bristol County,0,0,1,47963,47963,47951,47744
050,44,001,Rhode Island,Bristol County,0,0,2,439,439,439,491
050,44,001,Rhode Island,Bristol County,0,0,3,85,85,85,89
050,44,001,Rhode Island,Bristol County,0,0,4,729,729,729,775
050,44,001,Rhode Island,Bristol County,0,0,5,4,4,4,4
050,44,001,Rhode Island,Bristol County,0,0,6,655,655,655,697
050,44,001,Rhode Island,Bristol County,0,1,1,47121,47121,47109,46781
050,44,001,Rhode Island,Bristol County,0,1,2,386,386,386,432
050,44,001,Rhode Island,Bristol County,0,1,3,75,75,75,79
050,44,001,Rhode Island,Bristol County,0,1,4,714,714,714,758
050,44,001,Rhode Island,Bristol County,0,1,5,3,3,3,3
050,44,001,Rhode Island,Bristol County,0,1,6,587,587,587,617
050,44,001,Rhode Island,Bristol County,0,2,1,842,842,842,963
050,44,001,Rhode Island,Bristol County,0,2,2,53,53,53,59
050,44,001,Rhode Island,Bristol County,0,2,3,10,10,10,10
050,44,001,Rhode Island,Bristol County,0,2,4,15,15,15,17
050,44,001,Rhode Island,Bristol County,0,2,5,1,1,1,1
050,44,001,Rhode Island,Bristol County,0,2,6,68,68,68,80
050,44,001,Rhode Island,Bristol County,1,0,1,22993,22993,22986,22828
050,44,001,Rhode Island,Bristol County,1,0,2,247,247,247,272
050,44,001,Rhode Island,Bristol County,1,0,3,39,39,39,44
050,44,001,Rhode Island,Bristol County,1,0,4,333,333,333,354
050,44,001,Rhode Island,Bristol County,1,0,5,4,4,4,4
050,44,001,Rhode Island,Bristol County,1,0,6,335,335,335,357
050,44,001,Rhode Island,Bristol County,1,1,1,22580,22580,22573,22353
050,44,001,Rhode Island,Bristol County,1,1,2,215,215,215,236
050,44,001,Rhode Island,Bristol County,1,1,3,35,35,35,40
050,44,001,Rhode Island,Bristol County,1,1,4,326,326,326,345
050,44,001,Rhode Island,Bristol County,1,1,5,3,3,3,3
050,44,001,Rhode Island,Bristol County,1,1,6,305,305,305,318
050,44,001,Rhode Island,Bristol County,1,2,1,413,413,413,475
050,44,001,Rhode Island,Bristol County,1,2,2,32,32,32,36
050,44,001,Rhode Island,Bristol County,1,2,3,4,4,4,4
050,44,001,Rhode Island,Bristol County,1,2,4,7,7,7,9
050,44,001,Rhode Island,Bristol County,1,2,5,1,1,1,1
