SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,23,001,Maine,Androscoggin County,0,0,1,100450,100452,100413,99986
050,23,001,Maine,Androscoggin County,0,0,2,3999,3999,4006,4048
050,23,001,Maine,Androscoggin County,0,0,3,438,438,438,436
050,23,001,Maine,Androscoggin County,0,0,4,791,791,791,812
050,23,001,Maine,Androscoggin County,0,0,5,40,40,40,49
050,23,001,Maine,Androscoggin County,0,0,6,1984,1984,1987,2067
050,23,001,Maine,Androscoggin County,0,1,1,99066,99068,99026,98577
050,23,001,Maine,Androscoggin County,0,1,2,3906,3906,3913,3947
050,23,001,Maine,Androscoggin County,0,1,3,395,395,395,391
050,23,001,Maine,Androscoggin County,0,1,4,785,785,785,805
050,23,001,Maine,Androscoggin County,0,1,5,29,29,29,38
050,23,001,Maine,Androscoggin County,0,1,6,1852,1852,1855,1930
050,23,001,Maine,Androscoggin County,0,2,1,1384,1384,1387,1409
050,23,001,Maine,Androscoggin County,0,2,2,93,93,93,101
050,23,001,Maine,Androscoggin County,0,2,3,43,43,43,45
050,23,001,Maine,Androscoggin County,0,2,4,6,6,6,7
050,23,001,Maine,Androscoggin County,0,2,5,11,11,11,11
050,23,001,Maine,Androscoggin County,0,2,6,132,132,132,137
050,23,001,Maine,Androscoggin County,1,0,1,49103,49104,49090,48937
050,23,001,Maine,Androscoggin County,1,0,2,2069,2069,2072,2109
050,23,001,Maine,Androscoggin County,1,0,3,218,218,218,225
050,23,001,Maine,Androscoggin County,1,0,4,338,338,338,364
050,23,001,Maine,Androscoggin County,1,0,5,19,19,19,22
050,23,001,Maine,Androscoggin County,1,0,6,969,969,971,1000
050,23,001,Maine,Androscoggin County,1,1,1,48422,48423,48407,48251
050,23,001,Maine,Androscoggin County,1,1,2,2017,2017,2020,2053
050,23,001,Maine,Androscoggin County,1,1,3,193,193,193,199
050,23,001,Maine,Androscoggin County,1,1,4,335,335,335,360
050,23,001,Maine,Androscoggin County,1,1,5,13,13,13,16
050,23,001,Maine,Androscoggin County,1,1,6,905,905,907,935
050,23,001,Maine,Androscoggin County,1,2,1,681,681,683,686
050,23,001,Maine,Androscoggin County,1,2,2,52,52,52,56
050,23,001,Maine,Androscoggin County,1,2,3,25,25,25,26
050,23,001,Maine,Androscoggin County,1,2,4,3,3,3,4
050,23,001,Maine,Androscoggin County,1,2,5,6,6,6,6
050,23,001,Maine,Androscoggin County,1,2,6,64,64,64,65
050,23,001,Maine,Androscoggin County,2,0,1,51347,51348,51323,51049
050,23,001,Maine,Androscoggin County,2,0,2,1930,1930,1934,1939
050,23,001,Maine,Androscoggin County,2,0,3,220,220,220,211
050,23,001,Maine,Androscoggin County,2,0,4,453,453,453,448
050,23,001,Maine,Androscoggin County,2,0,5,21,21,21,27
050,23,001,Maine,Androscoggin County,2,0,6,1015,1015,1016,1067
050,23,001,Maine,Androscoggin County,2,1,1,50644,50645,50619,50326
050,23,001,Maine,Androscoggin County,2,1,2,1889,1889,1893,1894
050,23,001,Maine,Androscoggin County,2,1,3,202,202,202,192
050,23,001,Maine,Androscoggin County,2,1,4,450,450,450,445
050,23,001,Maine,Androscoggin County,2,1,5,16,16,16,22
050,23,001,Maine,Androscoggin County,2,1,6,947,947,948,995
050,23,001,Maine,Androscoggin County,2,2,1,703,703,704,723
050,23,001,Maine,Androscoggin County,2,2,2,41,41,41,45
050,23,001,Maine,Androscoggin County,2,2,3,18,18,18,19
050,23,001,Maine,Androscoggin County,2,2,4,3,3,3,3
050,23,001,Maine,Androscoggin County,2,2,5,5,5,5,5
050,23,001,Maine,Androscoggin County,2,2,6,68,68,68,72
050,23,003,Maine,Aroostook County,0,0,1,68924,68924,68776,68411
050,23,003,Maine,Aroostook County,0,0,2,472,472,473,525
050,23,003,Maine,Aroostook County,0,0,3,1233,1233,1230,1233
050,23,003,Maine,Aroostook County,0,0,4,314,314,314,346
050,23,003,Maine,Aroostook County,0,0,5,12,12,12,15
050,23,003,Maine,Aroostook County,0,0,6,915,915,918,952
050,23,003,Maine,Aroostook County,0,1,1,68376,68376,68228,67813
050,23,003,Maine,Aroostook County,0,1,2,442,442,443,485
050,23,003,Maine,Aroostook County,0,1,3,1196,1196,1193,1197
050,23,003,Maine,Aroostook County,0,1,4,312,312,312,342
050,23,003,Maine,Aroostook County,0,1,5,11,11,11,14
050,23,003,Maine,Aroostook County,0,1,6,866,866,869,898
050,23,003,Maine,Aroostook County,0,2,1,548,548,548,598
050,23,003,Maine,Aroostook County,0,2,2,30,30,30,40
050,23,003,Maine,Aroostook County,0,2,3,37,37,37,36
050,23,003,Maine,Aroostook County,0,2,4,2,2,2,4
050,23,003,Maine,Aroostook County,0,2,5,1,1,1,1
050,23,003,Maine,Aroostook County,0,2,6,49,49,49,54
050,23,003,Maine,Aroostook County,1,0,1,33953,33953,33885,33752
050,23,003,Maine,Aroostook County,1,0,2,279,279,280,312
050,23,003,Maine,Aroostook County,1,0,3,579,579,579,572
050,23,003,Maine,Aroostook County,1,0,4,123,123,123,133
050,23,003,Maine,Aroostook County,1,0,5,7,7,7,8
050,23,003,Maine,Aroostook County,1,0,6,446,446,449,470
050,23,003,Maine,Aroostook County,1,1,1,33643,33643,33575,33418
050,23,003,Maine,Aroostook County,1,1,2,261,261,262,285
050,23,003,Maine,Aroostook County,1,1,3,562,562,562,556
