SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,06,001,California,Alameda County,0,0,1,799607,799607,800245,808378
050,06,001,California,Alameda County,0,0,2,199315,199315,199532,198808
050,06,001,California,Alameda County,0,0,3,17735,17735,17814,18210
050,06,001,California,Alameda County,0,0,4,403695,403695,405073,412346
050,06,001,California,Alameda County,0,0,5,14763,14763,14802,14743
050,06,001,California,Alameda County,0,0,6,75156,75156,75577,77390
050,06,001,California,Alameda County,0,1,1,517502,517502,516904,518425
050,06,001,California,Alameda County,0,1,2,185325,185325,185476,184395
050,06,001,California,Alameda County,0,1,3,4248,4248,4258,4469
050,06,001,California,Alameda County,0,1,4,394052,394052,395381,402430
050,06,001,California,Alameda County,0,1,5,12398,12398,12428,12346
050,06,001,California,Alameda County,0,1,6,56857,56857,57129,58434
050,06,001,California,Alameda County,0,2,1,282105,282105,283341,289953
050,06,001,California,Alameda County,0,2,2,13990,13990,14056,14413
050,06,001,California,Alameda County,0,2,3,13487,13487,13556,13741
050,06,001,California,Alameda County,0,2,4,9643,9643,9692,9916
050,06,001,California,Alameda County,0,2,5,2365,2365,2374,2397
050,06,001,California,Alameda County,0,2,6,18299,18299,18448,18956
050,06,001,California,Alameda County,1,0,1,400793,400793,401158,405648
050,06,001,California,Alameda County,1,0,2,93553,93553,93680,93485
050,06,001,California,Alameda County,1,0,3,9038,9038,9081,9204
050,06,001,California,Alameda County,1,0,4,193411,193411,194027,197599
050,06,001,California,Alameda County,1,0,5,7200,7200,7219,7197
050,06,001,California,Alameda County,1,0,6,36578,36578,36805,37738
050,06,001,California,Alameda County,1,1,1,256303,256303,256005,256959
050,06,001,California,Alameda County,1,1,2,86764,86764,86857,86481
050,06,001,California,Alameda County,1,1,3,1985,1985,1992,2073
050,06,001,California,Alameda County,1,1,4,188629,188629,189220,192691
050,06,001,California,Alameda County,1,1,5,6042,6042,6058,6028
050,06,001,California,Alameda County,1,1,6,27577,27577,27724,28408
050,06,001,California,Alameda County,1,2,1,144490,144490,145153,148689
050,06,001,California,Alameda County,1,2,2,6789,6789,6823,7004
050,06,001,California,Alameda County,1,2,3,7053,7053,7089,7131
050,06,001,California,Alameda County,1,2,4,4782,4782,4807,4908
050,06,001,California,Alameda County,1,2,5,1158,1158,1161,1169
050,06,001,California,Alameda County,1,2,6,9001,9001,9081,9330
050,06,001,California,Alameda County,2,0,1,398814,398814,399087,402730
050,06,001,California,Alameda County,2,0,2,105762,105762,105852,105323
050,06,001,California,Alameda County,2,0,3,8697,8697,8733,9006
050,06,001,California,Alameda County,2,0,4,210284,210284,211046,214747
050,06,001,California,Alameda County,2,0,5,7563,7563,7583,7546
050,06,001,California,Alameda County,2,0,6,38578,38578,38772,39652
050,06,001,California,Alameda County,2,1,1,261199,261199,260899,261466
050,06,001,California,Alameda County,2,1,2,98561,98561,98619,97914
