SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,41,001,Oregon,Baker County,0,0,1,15437,15437,15392,15257
050,41,001,Oregon,Baker County,0,0,2,58,58,58,67
050,41,001,Oregon,Baker County,0,0,3,187,187,187,186
050,41,001,Oregon,Baker County,0,0,4,78,78,78,85
050,41,001,Oregon,Baker County,0,0,5,9,9,9,13
050,41,001,Oregon,Baker County,0,0,6,365,365,365,376
050,41,001,Oregon,Baker County,0,1,1,14962,14962,14917,14742
050,41,001,Oregon,Baker County,0,1,2,52,52,52,58
050,41,001,Oregon,Baker County,0,1,3,170,170,170,169
050,41,001,Oregon,Baker County,0,1,4,78,78,78,83
050,41,001,Oregon,Baker County,0,1,5,9,9,9,11
050,41,001,Oregon,Baker County,0,1,6,335,335,335,341
050,41,001,Oregon,Baker County,0,2,1,475,475,475,515
050,41,001,Oregon,Baker County,0,2,2,6,6,6,9
050,41,001,Oregon,Baker County,0,2,3,17,17,17,17
050,41,001,Oregon,Baker County,0,2,4,0,0,0,2
050,41,001,Oregon,Baker County,0,2,5,0,0,0,2
050,41,001,Oregon,Baker County,0,2,6,30,30,30,35
050,41,001,Oregon,Baker County,1,0,1,7791,7791,7772,7674
050,41,001,Oregon,Baker County,1,0,2,42,42,42,46
050,41,001,Oregon,Baker County,1,0,3,86,86,86,90
050,41,001,Oregon,Baker County,1,0,4,36,36,36,40
050,41,001,Oregon,Baker County,1,0,5,4,4,4,7
050,41,001,Oregon,Baker County,1,0,6,181,181,181,187
050,41,001,Oregon,Baker County,1,1,1,7545,7545,7526,7408
050,41,001,Oregon,Baker County,1,1,2,38,38,38,40
050,41,001,Oregon,Baker County,1,1,3,82,82,82,86
050,41,001,Oregon,Baker County,1,1,4,36,36,36,39
050,41,001,Oregon,Baker County,1,1,5,4,4,4,7
050,41,001,Oregon,Baker County,1,1,6,171,171,171,173
050,41,001,Oregon,Baker County,1,2,1,246,246,246,266
050,41,001,Oregon,Baker County,1,2,2,4,4,4,6
050,41,001,Oregon,Baker County,1,2,3,4,4,4,4
050,41,001,Oregon,Baker County,1,2,4,0,0,0,1
050,41,001,Oregon,Baker County,1,2,5,0,0,0,0
050,41,001,Oregon,Baker County,1,2,6,10,10,10,14
050,41,001,Oregon,Baker County,2,0,1,7646,7646,7620,7583
050,41,001,Oregon,Baker County,2,0,2,16,16,16,21
050,41,001,Oregon,Baker County,2,0,3,101,101,101,96
050,41,001,Oregon,Baker County,2,0,4,42,42,42,45
050,41,001,Oregon,Baker County,2,0,5,5,5,5,6
050,41,001,Oregon,Baker County,2,0,6,184,184,184,189
050,41,001,Oregon,Baker County,2,1,1,7417,7417,7391,7334
050,41,001,Oregon,Baker County,2,1,2,14,14,14,18
050,41,001,Oregon,Baker County,2,1,3,88,88,88,83
050,41,001,Oregon,Baker County,2,1,4,42,42,42,44
050,41,001,Oregon,Baker County,2,1,5,5,5,5,4
050,41,001,Oregon,Baker County,2,1,6,164,164,164,168
050,41,001,Oregon,Baker County,2,2,1,229,229,229,249
050,41,001,Oregon,Baker County,2,2,2,2,2,2,3
050,41,001,Oregon,Baker County,2,2,3,13,13,13,13
050,41,001,Oregon,Baker County,2,2,4,0,0,0,1
050,41,001,Oregon,Baker County,2,2,5,0,0,0,2
050,41,001,Oregon,Baker County,2,2,6,20,20,20,21
050,41,003,Oregon,Benton County,0,0,1,76484,76486,76016,76225
050,41,003,Oregon,Benton County,0,0,2,824,824,891,977
050,41,003,Oregon,Benton County,0,0,3,743,743,772,799
050,41,003,Oregon,Benton County,0,0,4,4499,4499,4675,4724
050,41,003,Oregon,Benton County,0,0,5,223,223,229,242
050,41,003,Oregon,Benton County,0,0,6,2806,2806,2944,2961
050,41,003,Oregon,Benton County,0,1,1,71729,71731,71252,71277
050,41,003,Oregon,Benton County,0,1,2,729,729,796,871
050,41,003,Oregon,Benton County,0,1,3,497,497,513,523
050,41,003,Oregon,Benton County,0,1,4,4430,4430,4606,4652
050,41,003,Oregon,Benton County,0,1,5,203,203,209,222
050,41,003,Oregon,Benton County,0,1,6,2524,2524,2641,2652
050,41,003,Oregon,Benton County,0,2,1,4755,4755,4764,4948
050,41,003,Oregon,Benton County,0,2,2,95,95,95,106
050,41,003,Oregon,Benton County,0,2,3,246,246,259,276
050,41,003,Oregon,Benton County,0,2,4,69,69,69,72
050,41,003,Oregon,Benton County,0,2,5,20,20,20,20
050,41,003,Oregon,Benton County,0,2,6,282,282,303,309
050,41,003,Oregon,Benton County,1,0,1,38248,38249,38039,38097
050,41,003,Oregon,Benton County,1,0,2,471,471,515,560
050,41,003,Oregon,Benton County,1,0,3,372,372,385,403
050,41,003,Oregon,Benton County,1,0,4,2267,2267,2363,2419
050,41,003,Oregon,Benton County,1,0,5,123,123,130,137
050,41,003,Oregon,Benton County,1,0,6,1387,1387,1455,1490
050,41,003,Oregon,Benton County,1,1,1,35795,35796,35586,35552
050,41,003,Oregon,Benton County,1,1,2,412,412,456,494
050,41,003,Oregon,Benton County,1,1,3,240,240,253,262
050,41,003,Oregon,Benton County,1,1,4,2229,2229,2325,2379
050,41,003,Oregon,Benton County,1,1,5,112,112,119,126
050,41,003,Oregon,Benton County,1,1,6,1243,1243,1301,1319
050,41,003,Oregon,Benton County,1,2,1,2453,2453,2453,2545
050,41,003,Oregon,Benton County,1,2,2,59,59,59,66
050,41,003,Oregon,Benton County,1,2,3,132,132,132,141
050,41,003,Oregon,Benton County,1,2,4,38,38,38,40
050,41,003,Oregon,Benton County,1,2,5,11,11,11,11
