SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,27,001,Minnesota,Aitkin County,0,0,1,15517,15517,15538,15510
050,27,001,Minnesota,Aitkin County,0,0,2,60,60,60,67
050,27,001,Minnesota,Aitkin County,0,0,3,392,392,392,395
050,27,001,Minnesota,Aitkin County,0,0,4,27,27,27,30
050,27,001,Minnesota,Aitkin County,0,0,5,4,4,4,5
050,27,001,Minnesota,Aitkin County,0,0,6,202,202,202,213
050,27,001,Minnesota,Aitkin County,0,1,1,15403,15403,15424,15366
050,27,001,Minnesota,Aitkin County,0,1,2,53,53,53,60
050,27,001,Minnesota,Aitkin County,0,1,3,376,376,376,377
050,27,001,Minnesota,Aitkin County,0,1,4,27,27,27,30
050,27,001,Minnesota,Aitkin County,0,1,5,4,4,4,5
050,27,001,Minnesota,Aitkin County,0,1,6,188,188,188,199
050,27,001,Minnesota,Aitkin County,0,2,1,114,114,114,144
050,27,001,Minnesota,Aitkin County,0,2,2,7,7,7,7
050,27,001,Minnesota,Aitkin County,0,2,3,16,16,16,18
050,27,001,Minnesota,Aitkin County,0,2,4,0,0,0,0
050,27,001,Minnesota,Aitkin County,0,2,5,0,0,0,0
050,27,001,Minnesota,Aitkin County,0,2,6,14,14,14,14
050,27,001,Minnesota,Aitkin County,1,0,1,7871,7871,7882,7882
050,27,001,Minnesota,Aitkin County,1,0,2,34,34,34,36
050,27,001,Minnesota,Aitkin County,1,0,3,201,201,201,203
050,27,001,Minnesota,Aitkin County,1,0,4,8,8,8,10
050,27,001,Minnesota,Aitkin County,1,0,5,0,0,0,0
050,27,001,Minnesota,Aitkin County,1,0,6,91,91,91,95
050,27,001,Minnesota,Aitkin County,1,1,1,7809,7809,7820,7805
050,27,001,Minnesota,Aitkin County,1,1,2,30,30,30,32
050,27,001,Minnesota,Aitkin County,1,1,3,193,193,193,194
050,27,001,Minnesota,Aitkin County,1,1,4,8,8,8,10
050,27,001,Minnesota,Aitkin County,1,1,5,0,0,0,0
050,27,001,Minnesota,Aitkin County,1,1,6,83,83,83,87
050,27,001,Minnesota,Aitkin County,1,2,1,62,62,62,77
050,27,001,Minnesota,Aitkin County,1,2,2,4,4,4,4
050,27,001,Minnesota,Aitkin County,1,2,3,8,8,8,9
050,27,001,Minnesota,Aitkin County,1,2,4,0,0,0,0
050,27,001,Minnesota,Aitkin County,1,2,5,0,0,0,0
050,27,001,Minnesota,Aitkin County,1,2,6,8,8,8,8
050,27,001,Minnesota,Aitkin County,2,0,1,7646,7646,7656,7628
050,27,001,Minnesota,Aitkin County,2,0,2,26,26,26,31
050,27,001,Minnesota,Aitkin County,2,0,3,191,191,191,192
050,27,001,Minnesota,Aitkin County,2,0,4,19,19,19,20
050,27,001,Minnesota,Aitkin County,2,0,5,4,4,4,5
050,27,001,Minnesota,Aitkin County,2,0,6,111,111,111,118
050,27,001,Minnesota,Aitkin County,2,1,1,7594,7594,7604,7561
050,27,001,Minnesota,Aitkin County,2,1,2,23,23,23,28
050,27,001,Minnesota,Aitkin County,2,1,3,183,183,183,183
050,27,001,Minnesota,Aitkin County,2,1,4,19,19,19,20
050,27,001,Minnesota,Aitkin County,2,1,5,4,4,4,5
050,27,001,Minnesota,Aitkin County,2,1,6,105,105,105,112
050,27,001,Minnesota,Aitkin County,2,2,1,52,52,52,67
050,27,001,Minnesota,Aitkin County,2,2,2,3,3,3,3
050,27,001,Minnesota,Aitkin County,2,2,3,8,8,8,9
050,27,001,Minnesota,Aitkin County,2,2,4,0,0,0,0
050,27,001,Minnesota,Aitkin County,2,2,5,0,0,0,0
050,27,001,Minnesota,Aitkin County,2,2,6,6,6,6,6
050,27,003,Minnesota,Anoka County,0,0,1,292551,292551,293013,294222
050,27,003,Minnesota,Anoka County,0,0,2,14802,14802,14825,15000
050,27,003,Minnesota,Anoka County,0,0,3,2512,2512,2516,2533
050,27,003,Minnesota,Anoka County,0,0,4,13122,13122,13191,13396
050,27,003,Minnesota,Anoka County,0,0,5,129,129,129,142
050,27,003,Minnesota,Anoka County,0,0,6,7728,7728,7790,7847
050,27,003,Minnesota,Anoka County,0,1,1,282310,282310,282690,283581
050,27,003,Minnesota,Anoka County,0,1,2,14406,14406,14429,14594
050,27,003,Minnesota,Anoka County,0,1,3,2005,2005,2010,1987
050,27,003,Minnesota,Anoka County,0,1,4,12982,12982,13051,13240
050,27,003,Minnesota,Anoka County,0,1,5,100,100,100,105
050,27,003,Minnesota,Anoka County,0,1,6,7021,7021,7082,7133
050,27,003,Minnesota,Anoka County,0,2,1,10241,10241,10323,10641
050,27,003,Minnesota,Anoka County,0,2,2,396,396,396,406
