SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,05,001,Arkansas,Arkansas County,0,0,1,13954,13954,13922,13802
050,05,001,Arkansas,Arkansas County,0,0,2,4705,4705,4712,4685
050,05,001,Arkansas,Arkansas County,0,0,3,41,41,41,65
050,05,001,Arkansas,Arkansas County,0,0,4,92,92,92,99
050,05,001,Arkansas,Arkansas County,0,0,5,2,2,2,4
050,05,001,Arkansas,Arkansas County,0,0,6,225,225,225,237
050,05,001,Arkansas,Arkansas County,0,1,1,13526,13526,13494,13336
050,05,001,Arkansas,Arkansas County,0,1,2,4637,4637,4644,4617
050,05,001,Arkansas,Arkansas County,0,1,3,33,33,33,47
050,05,001,Arkansas,Arkansas County,0,1,4,92,92,92,98
050,05,001,Arkansas,Arkansas County,0,1,5,2,2,2,4
050,05,001,Arkansas,Arkansas County,0,1,6,216,216,216,228
050,05,001,Arkansas,Arkansas County,0,2,1,428,428,428,466
050,05,001,Arkansas,Arkansas County,0,2,2,68,68,68,68
050,05,001,Arkansas,Arkansas County,0,2,3,8,8,8,18
050,05,001,Arkansas,Arkansas County,0,2,4,0,0,0,1
050,05,001,Arkansas,Arkansas County,0,2,5,0,0,0,0
050,05,001,Arkansas,Arkansas County,0,2,6,9,9,9,9
050,05,001,Arkansas,Arkansas County,1,0,1,6825,6825,6810,6765
050,05,001,Arkansas,Arkansas County,1,0,2,2224,2224,2228,2215
050,05,001,Arkansas,Arkansas County,1,0,3,22,22,22,36
050,05,001,Arkansas,Arkansas County,1,0,4,41,41,41,44
050,05,001,Arkansas,Arkansas County,1,0,5,1,1,1,2
050,05,001,Arkansas,Arkansas County,1,0,6,107,107,107,113
050,05,001,Arkansas,Arkansas County,1,1,1,6559,6559,6544,6468
050,05,001,Arkansas,Arkansas County,1,1,2,2179,2179,2183,2170
050,05,001,Arkansas,Arkansas County,1,1,3,16,16,16,20
050,05,001,Arkansas,Arkansas County,1,1,4,41,41,41,43
050,05,001,Arkansas,Arkansas County,1,1,5,1,1,1,2
050,05,001,Arkansas,Arkansas County,1,1,6,105,105,105,111
050,05,001,Arkansas,Arkansas County,1,2,1,266,266,266,297
050,05,001,Arkansas,Arkansas County,1,2,2,45,45,45,45
050,05,001,Arkansas,Arkansas County,1,2,3,6,6,6,16
050,05,001,Arkansas,Arkansas County,1,2,4,0,0,0,1
050,05,001,Arkansas,Arkansas County,1,2,5,0,0,0,0
050,05,001,Arkansas,Arkansas County,1,2,6,2,2,2,2
050,05,001,Arkansas,Arkansas County,2,0,1,7129,7129,7112,7037
050,05,001,Arkansas,Arkansas County,2,0,2,2481,2481,2484,2470
050,05,001,Arkansas,Arkansas County,2,0,3,19,19,19,29
050,05,001,Arkansas,Arkansas County,2,0,4,51,51,51,55
050,05,001,Arkansas,Arkansas County,2,0,5,1,1,1,2
050,05,001,Arkansas,Arkansas County,2,0,6,118,118,118,124
050,05,001,Arkansas,Arkansas County,2,1,1,6967,6967,6950,6868
050,05,001,Arkansas,Arkansas County,2,1,2,2458,2458,2461,2447
050,05,001,Arkansas,Arkansas County,2,1,3,17,17,17,27
050,05,001,Arkansas,Arkansas County,2,1,4,51,51,51,55
050,05,001,Arkansas,Arkansas County,2,1,5,1,1,1,2
050,05,001,Arkansas,Arkansas County,2,1,6,111,111,111,117
050,05,001,Arkansas,Arkansas County,2,2,1,162,162,162,169
050,05,001,Arkansas,Arkansas County,2,2,2,23,23,23,23
050,05,001,Arkansas,Arkansas County,2,2,3,2,2,2,2
050,05,001,Arkansas,Arkansas County,2,2,4,0,0,0,0
050,05,001,Arkansas,Arkansas County,2,2,5,0,0,0,0
050,05,001,Arkansas,Arkansas County,2,2,6,7,7,7,7
050,05,003,Arkansas,Ashley County,0,0,1,15763,15763,15737,15550
050,05,003,Arkansas,Ashley County,0,0,2,5689,5689,5702,5696
050,05,003,Arkansas,Ashley County,0,0,3,130,130,130,135
050,05,003,Arkansas,Ashley County,0,0,4,47,47,47,56
050,05,003,Arkansas,Ashley County,0,0,5,16,16,16,16
050,05,003,Arkansas,Ashley County,0,0,6,208,208,208,239
050,05,003,Arkansas,Ashley County,0,1,1,14908,14908,14882,14697
050,05,003,Arkansas,Ashley County,0,1,2,5621,5621,5634,5620
050,05,003,Arkansas,Ashley County,0,1,3,53,53,53,58
050,05,003,Arkansas,Ashley County,0,1,4,40,40,40,49
050,05,003,Arkansas,Ashley County,0,1,5,2,2,2,2
050,05,003,Arkansas,Ashley County,0,1,6,160,160,160,184
050,05,003,Arkansas,Ashley County,0,2,1,855,855,855,853
050,05,003,Arkansas,Ashley County,0,2,2,68,68,68,76
050,05,003,Arkansas,Ashley County,0,2,3,77,77,77,77
050,05,003,Arkansas,Ashley County,0,2,4,7,7,7,7
050,05,003,Arkansas,Ashley County,0,2,5,14,14,14,14
050,05,003,Arkansas,Ashley County,0,2,6,48,48,48,55
050,05,003,Arkansas,Ashley County,1,0,1,7764,7764,7749,7658
050,05,003,Arkansas,Ashley County,1,0,2,2625,2625,2633,2603
050,05,003,Arkansas,Ashley County,1,0,3,70,70,70,74
050,05,003,Arkansas,Ashley County,1,0,4,19,19,19,21
050,05,003,Arkansas,Ashley County,1,0,5,12,12,12,12
050,05,003,Arkansas,Ashley County,1,0,6,108,108,108,122
050,05,003,Arkansas,Ashley County,1,1,1,7298,7298,7283,7190
050,05,003,Arkansas,Ashley County,1,1,2,2588,2588,2596,2562
050,05,003,Arkansas,Ashley County,1,1,3,22,22,22,26
050,05,003,Arkansas,Ashley County,1,1,4,15,15,15,17
050,05,003,Arkansas,Ashley County,1,1,5,1,1,1,1
050,05,003,Arkansas,Ashley County,1,1,6,84,84,84,95
050,05,003,Arkansas,Ashley County,1,2,1,466,466,466,468
050,05,003,Arkansas,Ashley County,1,2,2,37,37,37,41
050,05,003,Arkansas,Ashley County,1,2,3,48,48,48,48
050,05,003,Arkansas,Ashley County,1,2,4,4,4,4,4
050,05,003,Arkansas,Ashley County,1,2,5,11,11,11,11
050,05,003,Arkansas,Ashley County,1,2,6,24,24,24,27
050,05,003,Arkansas,Ashley County,2,0,1,7999,7999,7988,7892
050,05,003,Arkansas,Ashley County,2,0,2,3064,3064,3069,3093
050,05,003,Arkansas,Ashley County,2,0,3,60,60,60,61
050,05,003,Arkansas,Ashley County,2,0,4,28,28,28,35
050,05,003,Arkansas,Ashley County,2,0,5,4,4,4,4
050,05,003,Arkansas,Ashley County,2,0,6,100,100,100,117
050,05,003,Arkansas,Ashley County,2,1,1,7610,7610,7599,7507
050,05,003,Arkansas,Ashley County,2,1,2,3033,3033,3038,3058
050,05,003,Arkansas,Ashley County,2,1,3,31,31,31,32
050,05,003,Arkansas,Ashley County,2,1,4,25,25,25,32
050,05,003,Arkansas,Ashley County,2,1,5,1,1,1,1
050,05,003,Arkansas,Ashley County,2,1,6,76,76,76,89
050,05,003,Arkansas,Ashley County,2,2,1,389,389,389,385
050,05,003,Arkansas,Ashley County,2,2,2,31,31,31,35
050,05,003,Arkansas,Ashley County,2,2,3,29,29,29,29
050,05,003,Arkansas,Ashley County,2,2,4,3,3,3,3
050,05,003,Arkansas,Ashley County,2,2,5,3,3,3,3
050,05,003,Arkansas,Ashley County,2,2,6,24,24,24,28
050,05,005,Arkansas,Baxter County,0,0,1,40469,40469,40483,40357
050,05,005,Arkansas,Baxter County,0,0,2,67,67,67,150
050,05,005,Arkansas,Baxter County,0,0,3,243,243,243,256
050,05,005,Arkansas,Baxter County,0,0,4,170,170,170,187
050,05,005,Arkansas,Baxter County,0,0,5,18,18,18,18
050,05,005,Arkansas,Baxter County,0,0,6,546,546,546,568
050,05,005,Arkansas,Baxter County,0,1,1,39866,39866,39880,39703
050,05,005,Arkansas,Baxter County,0,1,2,59,59,59,139
050,05,005,Arkansas,Baxter County,0,1,3,217,217,217,218
050,05,005,Arkansas,Baxter County,0,1,4,164,164,164,181
050,05,005,Arkansas,Baxter County,0,1,5,16,16,16,16
050,05,005,Arkansas,Baxter County,0,1,6,503,503,503,520
050,05,005,Arkansas,Baxter County,0,2,1,603,603,603,654
050,05,005,Arkansas,Baxter County,0,2,2,8,8,8,11
050,05,005,Arkansas,Baxter County,0,2,3,26,26,26,38
050,05,005,Arkansas,Baxter County,0,2,4,6,6,6,6
050,05,005,Arkansas,Baxter County,0,2,5,2,2,2,2
050,05,005,Arkansas,Baxter County,0,2,6,43,43,43,48
050,05,005,Arkansas,Baxter County,1,0,1,19527,19527,19538,19404
050,05,005,Arkansas,Baxter County,1,0,2,40,40,40,80
050,05,005,Arkansas,Baxter County,1,0,3,128,128,128,136
050,05,005,Arkansas,Baxter County,1,0,4,56,56,56,63
050,05,005,Arkansas,Baxter County,1,0,5,7,7,7,7
050,05,005,Arkansas,Baxter County,1,0,6,265,265,265,273
050,05,005,Arkansas,Baxter County,1,1,1,19227,19227,19238,19092
050,05,005,Arkansas,Baxter County,1,1,2,36,36,36,74
050,05,005,Arkansas,Baxter County,1,1,3,112,112,112,115
050,05,005,Arkansas,Baxter County,1,1,4,54,54,54,61
050,05,005,Arkansas,Baxter County,1,1,5,5,5,5,5
050,05,005,Arkansas,Baxter County,1,1,6,237,237,237,239
050,05,005,Arkansas,Baxter County,1,2,1,300,300,300,312
050,05,005,Arkansas,Baxter County,1,2,2,4,4,4,6
050,05,005,Arkansas,Baxter County,1,2,3,16,16,16,21
050,05,005,Arkansas,Baxter County,1,2,4,2,2,2,2
050,05,005,Arkansas,Baxter County,1,2,5,2,2,2,2
050,05,005,Arkansas,Baxter County,1,2,6,28,28,28,34
050,05,005,Arkansas,Baxter County,2,0,1,20942,20942,20945,20953
050,05,005,Arkansas,Baxter County,2,0,2,27,27,27,70
050,05,005,Arkansas,Baxter County,2,0,3,115,115,115,120
050,05,005,Arkansas,Baxter County,2,0,4,114,114,114,124
050,05,005,Arkansas,Baxter County,2,0,5,11,11,11,11
050,05,005,Arkansas,Baxter County,2,0,6,281,281,281,295
050,05,005,Arkansas,Baxter County,2,1,1,20639,20639,20642,20611
050,05,005,Arkansas,Baxter County,2,1,2,23,23,23,65
050,05,005,Arkansas,Baxter County,2,1,3,105,105,105,103
050,05,005,Arkansas,Baxter County,2,1,4,110,110,110,120
050,05,005,Arkansas,Baxter County,2,1,5,11,11,11,11
050,05,005,Arkansas,Baxter County,2,1,6,266,266,266,281
050,05,005,Arkansas,Baxter County,2,2,1,303,303,303,342
050,05,005,Arkansas,Baxter County,2,2,2,4,4,4,5
050,05,005,Arkansas,Baxter County,2,2,3,10,10,10,17
050,05,005,Arkansas,Baxter County,2,2,4,4,4,4,4
050,05,005,Arkansas,Baxter County,2,2,5,0,0,0,0
050,05,005,Arkansas,Baxter County,2,2,6,15,15,15,14
050,05,007,Arkansas,Benton County,0,0,1,201878,201878,203106,206331
050,05,007,Arkansas,Benton County,0,0,2,3169,3169,3292,4375
050,05,007,Arkansas,Benton County,0,0,3,4305,4305,4313,4188
050,05,007,Arkansas,Benton County,0,0,4,6629,6629,6710,6990
050,05,007,Arkansas,Benton County,0,0,5,775,775,775,833
050,05,007,Arkansas,Benton County,0,0,6,4583,4583,4728,4839
050,05,007,Arkansas,Benton County,0,1,1,169884,169884,170714,172994
050,05,007,Arkansas,Benton County,0,1,2,2660,2660,2766,3807
050,05,007,Arkansas,Benton County,0,1,3,3452,3452,3449,3312
050,05,007,Arkansas,Benton County,0,1,4,6344,6344,6425,6697
050,05,007,Arkansas,Benton County,0,1,5,638,638,638,690
050,05,007,Arkansas,Benton County,0,1,6,4078,4078,4201,4262
050,05,007,Arkansas,Benton County,0,2,1,31994,31994,32392,33337
050,05,007,Arkansas,Benton County,0,2,2,509,509,526,568
050,05,007,Arkansas,Benton County,0,2,3,853,853,864,876
050,05,007,Arkansas,Benton County,0,2,4,285,285,285,293
050,05,007,Arkansas,Benton County,0,2,5,137,137,137,143
050,05,007,Arkansas,Benton County,0,2,6,505,505,527,577
050,05,007,Arkansas,Benton County,1,0,1,99329,99329,99952,101665
