SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,36,001,New York,Albany County,0,0,1,241268,241270,240502,239596
050,36,001,New York,Albany County,0,0,2,40240,40240,40328,40416
050,36,001,New York,Albany County,0,0,3,808,808,848,901
050,36,001,New York,Albany County,0,0,4,14864,14864,15100,15434
050,36,001,New York,Albany County,0,0,5,146,146,146,171
050,36,001,New York,Albany County,0,0,6,6878,6878,6965,7047
050,36,001,New York,Albany County,0,1,1,231572,231574,230733,229359
050,36,001,New York,Albany County,0,1,2,36674,36674,36699,36774
050,36,001,New York,Albany County,0,1,3,459,459,479,500
050,36,001,New York,Albany County,0,1,4,14712,14712,14948,15262
050,36,001,New York,Albany County,0,1,5,99,99,99,116
050,36,001,New York,Albany County,0,1,6,5771,5771,5835,5863
050,36,001,New York,Albany County,0,2,1,9696,9696,9769,10237
050,36,001,New York,Albany County,0,2,2,3566,3566,3629,3642
050,36,001,New York,Albany County,0,2,3,349,349,369,401
050,36,001,New York,Albany County,0,2,4,152,152,152,172
050,36,001,New York,Albany County,0,2,5,47,47,47,55
050,36,001,New York,Albany County,0,2,6,1107,1107,1130,1184
050,36,001,New York,Albany County,1,0,1,116865,116866,116516,116173
050,36,001,New York,Albany County,1,0,2,19221,19221,19270,19316
050,36,001,New York,Albany County,1,0,3,393,393,408,442
050,36,001,New York,Albany County,1,0,4,7198,7198,7289,7394
050,36,001,New York,Albany County,1,0,5,71,71,71,80
050,36,001,New York,Albany County,1,0,6,3328,3328,3387,3467
050,36,001,New York,Albany County,1,1,1,112079,112080,111689,111106
050,36,001,New York,Albany County,1,1,2,17492,17492,17505,17547
050,36,001,New York,Albany County,1,1,3,215,215,230,247
050,36,001,New York,Albany County,1,1,4,7121,7121,7212,7308
050,36,001,New York,Albany County,1,1,5,48,48,48,55
050,36,001,New York,Albany County,1,1,6,2816,2816,2852,2899
050,36,001,New York,Albany County,1,2,1,4786,4786,4827,5067
050,36,001,New York,Albany County,1,2,2,1729,1729,1765,1769
050,36,001,New York,Albany County,1,2,3,178,178,178,195
050,36,001,New York,Albany County,1,2,4,77,77,77,86
050,36,001,New York,Albany County,1,2,5,23,23,23,25
050,36,001,New York,Albany County,1,2,6,512,512,535,568
050,36,001,New York,Albany County,2,0,1,124403,124404,123986,123423
050,36,001,New York,Albany County,2,0,2,21019,21019,21058,21100
050,36,001,New York,Albany County,2,0,3,415,415,440,459
050,36,001,New York,Albany County,2,0,4,7666,7666,7811,8040
050,36,001,New York,Albany County,2,0,5,75,75,75,91
050,36,001,New York,Albany County,2,0,6,3550,3550,3578,3580
050,36,001,New York,Albany County,2,1,1,119493,119494,119044,118253
050,36,001,New York,Albany County,2,1,2,19182,19182,19194,19227
050,36,001,New York,Albany County,2,1,3,244,244,249,253
050,36,001,New York,Albany County,2,1,4,7591,7591,7736,7954
050,36,001,New York,Albany County,2,1,5,51,51,51,61
050,36,001,New York,Albany County,2,1,6,2955,2955,2983,2964
050,36,001,New York,Albany County,2,2,1,4910,4910,4942,5170
050,36,001,New York,Albany County,2,2,2,1837,1837,1864,1873
