SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,38,001,North Dakota,Adams County,0,0,1,2283,2283,2287,2243
050,38,001,North Dakota,Adams County,0,0,2,8,8,8,10
050,38,001,North Dakota,Adams County,0,0,3,16,16,16,17
050,38,001,North Dakota,Adams County,0,0,4,9,9,9,8
050,38,001,North Dakota,Adams County,0,0,5,2,2,2,4
050,38,001,North Dakota,Adams County,0,0,6,25,25,25,25
050,38,001,North Dakota,Adams County,0,1,1,2266,2266,2270,2225
050,38,001,North Dakota,Adams County,0,1,2,8,8,8,10
050,38,001,North Dakota,Adams County,0,1,3,15,15,15,16
050,38,001,North Dakota,Adams County,0,1,4,9,9,9,8
050,38,001,North Dakota,Adams County,0,1,5,2,2,2,2
050,38,001,North Dakota,Adams County,0,1,6,23,23,23,23
050,38,001,North Dakota,Adams County,0,2,1,17,17,17,18
050,38,001,North Dakota,Adams County,0,2,2,0,0,0,0
050,38,001,North Dakota,Adams County,0,2,3,1,1,1,1
050,38,001,North Dakota,Adams County,0,2,4,0,0,0,0
050,38,001,North Dakota,Adams County,0,2,5,0,0,0,2
050,38,001,North Dakota,Adams County,0,2,6,2,2,2,2
050,38,001,North Dakota,Adams County,1,0,1,1099,1099,1101,1077
050,38,001,North Dakota,Adams County,1,0,2,6,6,6,8
050,38,001,North Dakota,Adams County,1,0,3,9,9,9,9
050,38,001,North Dakota,Adams County,1,0,4,3,3,3,2
050,38,001,North Dakota,Adams County,1,0,5,2,2,2,2
050,38,001,North Dakota,Adams County,1,0,6,12,12,12,12
050,38,001,North Dakota,Adams County,1,1,1,1087,1087,1089,1065
050,38,001,North Dakota,Adams County,1,1,2,6,6,6,8
050,38,001,North Dakota,Adams County,1,1,3,9,9,9,9
050,38,001,North Dakota,Adams County,1,1,4,3,3,3,2
050,38,001,North Dakota,Adams County,1,1,5,2,2,2,2
050,38,001,North Dakota,Adams County,1,1,6,11,11,11,11
050,38,001,North Dakota,Adams County,1,2,1,12,12,12,12
050,38,001,North Dakota,Adams County,1,2,2,0,0,0,0
050,38,001,North Dakota,Adams County,1,2,3,0,0,0,0
050,38,001,North Dakota,Adams County,1,2,4,0,0,0,0
050,38,001,North Dakota,Adams County,1,2,5,0,0,0,0
050,38,001,North Dakota,Adams County,1,2,6,1,1,1,1
050,38,001,North Dakota,Adams County,2,0,1,1184,1184,1186,1166
050,38,001,North Dakota,Adams County,2,0,2,2,2,2,2
050,38,001,North Dakota,Adams County,2,0,3,7,7,7,8
050,38,001,North Dakota,Adams County,2,0,4,6,6,6,6
050,38,001,North Dakota,Adams County,2,0,5,0,0,0,2
050,38,001,North Dakota,Adams County,2,0,6,13,13,13,13
050,38,001,North Dakota,Adams County,2,1,1,1179,1179,1181,1160
050,38,001,North Dakota,Adams County,2,1,2,2,2,2,2
050,38,001,North Dakota,Adams County,2,1,3,6,6,6,7
050,38,001,North Dakota,Adams County,2,1,4,6,6,6,6
050,38,001,North Dakota,Adams County,2,1,5,0,0,0,0
050,38,001,North Dakota,Adams County,2,1,6,12,12,12,12
050,38,001,North Dakota,Adams County,2,2,1,5,5,5,6
050,38,001,North Dakota,Adams County,2,2,2,0,0,0,0
050,38,001,North Dakota,Adams County,2,2,3,1,1,1,1
050,38,001,North Dakota,Adams County,2,2,4,0,0,0,0
050,38,001,North Dakota,Adams County,2,2,5,0,0,0,2
050,38,001,North Dakota,Adams County,2,2,6,1,1,1,1
050,38,003,North Dakota,Barnes County,0,0,1,10695,10695,10702,10634
050,38,003,North Dakota,Barnes County,0,0,2,87,87,87,109
050,38,003,North Dakota,Barnes County,0,0,3,76,76,76,87
050,38,003,North Dakota,Barnes County,0,0,4,60,60,60,67
050,38,003,North Dakota,Barnes County,0,0,5,3,3,3,3
050,38,003,North Dakota,Barnes County,0,0,6,145,145,144,156
050,38,003,North Dakota,Barnes County,0,1,1,10602,10602,10609,10535
050,38,003,North Dakota,Barnes County,0,1,2,84,84,84,104
050,38,003,North Dakota,Barnes County,0,1,3,71,71,71,80
050,38,003,North Dakota,Barnes County,0,1,4,58,58,58,65
050,38,003,North Dakota,Barnes County,0,1,5,1,1,1,1
050,38,003,North Dakota,Barnes County,0,1,6,127,127,126,137
050,38,003,North Dakota,Barnes County,0,2,1,93,93,93,99
050,38,003,North Dakota,Barnes County,0,2,2,3,3,3,5
050,38,003,North Dakota,Barnes County,0,2,3,5,5,5,7
050,38,003,North Dakota,Barnes County,0,2,4,2,2,2,2
050,38,003,North Dakota,Barnes County,0,2,5,2,2,2,2
050,38,003,North Dakota,Barnes County,0,2,6,18,18,18,19
050,38,003,North Dakota,Barnes County,1,0,1,5292,5292,5299,5259
050,38,003,North Dakota,Barnes County,1,0,2,62,62,62,79
050,38,003,North Dakota,Barnes County,1,0,3,34,34,34,41
050,38,003,North Dakota,Barnes County,1,0,4,32,32,32,39
050,38,003,North Dakota,Barnes County,1,0,5,2,2,2,2
050,38,003,North Dakota,Barnes County,1,0,6,68,68,67,71
050,38,003,North Dakota,Barnes County,1,1,1,5241,5241,5248,5204
050,38,003,North Dakota,Barnes County,1,1,2,59,59,59,74
050,38,003,North Dakota,Barnes County,1,1,3,29,29,29,34
050,38,003,North Dakota,Barnes County,1,1,4,30,30,30,37
050,38,003,North Dakota,Barnes County,1,1,5,1,1,1,1
050,38,003,North Dakota,Barnes County,1,1,6,57,57,56,59
050,38,003,North Dakota,Barnes County,1,2,1,51,51,51,55
050,38,003,North Dakota,Barnes County,1,2,2,3,3,3,5
050,38,003,North Dakota,Barnes County,1,2,3,5,5,5,7
050,38,003,North Dakota,Barnes County,1,2,4,2,2,2,2
050,38,003,North Dakota,Barnes County,1,2,5,1,1,1,1
050,38,003,North Dakota,Barnes County,1,2,6,11,11,11,12
050,38,003,North Dakota,Barnes County,2,0,1,5403,5403,5403,5375
050,38,003,North Dakota,Barnes County,2,0,2,25,25,25,30
050,38,003,North Dakota,Barnes County,2,0,3,42,42,42,46
050,38,003,North Dakota,Barnes County,2,0,4,28,28,28,28
050,38,003,North Dakota,Barnes County,2,0,5,1,1,1,1
050,38,003,North Dakota,Barnes County,2,0,6,77,77,77,85
050,38,003,North Dakota,Barnes County,2,1,1,5361,5361,5361,5331
050,38,003,North Dakota,Barnes County,2,1,2,25,25,25,30
050,38,003,North Dakota,Barnes County,2,1,3,42,42,42,46
050,38,003,North Dakota,Barnes County,2,1,4,28,28,28,28
050,38,003,North Dakota,Barnes County,2,1,5,0,0,0,0
050,38,003,North Dakota,Barnes County,2,1,6,70,70,70,78
050,38,003,North Dakota,Barnes County,2,2,1,42,42,42,44
050,38,003,North Dakota,Barnes County,2,2,2,0,0,0,0
050,38,003,North Dakota,Barnes County,2,2,3,0,0,0,0
050,38,003,North Dakota,Barnes County,2,2,4,0,0,0,0
050,38,003,North Dakota,Barnes County,2,2,5,1,1,1,1
050,38,003,North Dakota,Barnes County,2,2,6,7,7,7,7
050,38,005,North Dakota,Benson County,0,0,1,2898,2898,2914,2976
050,38,005,North Dakota,Benson County,0,0,2,1,1,1,4
050,38,005,North Dakota,Benson County,0,0,3,3666,3666,3680,3616
050,38,005,North Dakota,Benson County,0,0,4,3,3,3,14
050,38,005,North Dakota,Benson County,0,0,5,1,1,1,1
050,38,005,North Dakota,Benson County,0,0,6,91,91,91,112
050,38,005,North Dakota,Benson County,0,1,1,2861,2861,2877,2925
050,38,005,North Dakota,Benson County,0,1,2,1,1,1,4
050,38,005,North Dakota,Benson County,0,1,3,3631,3631,3645,3583
050,38,005,North Dakota,Benson County,0,1,4,3,3,3,14
050,38,005,North Dakota,Benson County,0,1,5,1,1,1,1
050,38,005,North Dakota,Benson County,0,1,6,86,86,86,107
050,38,005,North Dakota,Benson County,0,2,1,37,37,37,51
050,38,005,North Dakota,Benson County,0,2,2,0,0,0,0
050,38,005,North Dakota,Benson County,0,2,3,35,35,35,33
050,38,005,North Dakota,Benson County,0,2,4,0,0,0,0
050,38,005,North Dakota,Benson County,0,2,5,0,0,0,0
050,38,005,North Dakota,Benson County,0,2,6,5,5,5,5
050,38,005,North Dakota,Benson County,1,0,1,1519,1519,1527,1560
050,38,005,North Dakota,Benson County,1,0,2,1,1,1,1
050,38,005,North Dakota,Benson County,1,0,3,1809,1809,1818,1794
050,38,005,North Dakota,Benson County,1,0,4,0,0,0,5
050,38,005,North Dakota,Benson County,1,0,5,1,1,1,0
050,38,005,North Dakota,Benson County,1,0,6,49,49,49,61
050,38,005,North Dakota,Benson County,1,1,1,1497,1497,1505,1531
050,38,005,North Dakota,Benson County,1,1,2,1,1,1,1
050,38,005,North Dakota,Benson County,1,1,3,1793,1793,1802,1780
050,38,005,North Dakota,Benson County,1,1,4,0,0,0,5
050,38,005,North Dakota,Benson County,1,1,5,1,1,1,0
050,38,005,North Dakota,Benson County,1,1,6,47,47,47,60
050,38,005,North Dakota,Benson County,1,2,1,22,22,22,29
050,38,005,North Dakota,Benson County,1,2,2,0,0,0,0
050,38,005,North Dakota,Benson County,1,2,3,16,16,16,14
050,38,005,North Dakota,Benson County,1,2,4,0,0,0,0
