SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,53,001,Washington,Adams County,0,0,1,17371,17371,17461,17593
050,53,001,Washington,Adams County,0,0,2,207,207,207,218
050,53,001,Washington,Adams County,0,0,3,746,746,746,770
050,53,001,Washington,Adams County,0,0,4,189,189,189,207
050,53,001,Washington,Adams County,0,0,5,7,7,7,8
050,53,001,Washington,Adams County,0,0,6,208,208,208,231
050,53,001,Washington,Adams County,0,1,1,7285,7285,7307,7242
050,53,001,Washington,Adams County,0,1,2,47,47,47,54
050,53,001,Washington,Adams County,0,1,3,79,79,79,98
050,53,001,Washington,Adams County,0,1,4,99,99,99,108
050,53,001,Washington,Adams County,0,1,5,4,4,4,4
050,53,001,Washington,Adams County,0,1,6,115,115,115,128
050,53,001,Washington,Adams County,0,2,1,10086,10086,10154,10351
050,53,001,Washington,Adams County,0,2,2,160,160,160,164
050,53,001,Washington,Adams County,0,2,3,667,667,667,672
050,53,001,Washington,Adams County,0,2,4,90,90,90,99
050,53,001,Washington,Adams County,0,2,5,3,3,3,4
050,53,001,Washington,Adams County,0,2,6,93,93,93,103
050,53,001,Washington,Adams County,1,0,1,8847,8847,8897,8966
050,53,001,Washington,Adams County,1,0,2,122,122,122,127
050,53,001,Washington,Adams County,1,0,3,369,369,369,387
050,53,001,Washington,Adams County,1,0,4,86,86,86,93
050,53,001,Washington,Adams County,1,0,5,5,5,5,6
050,53,001,Washington,Adams County,1,0,6,115,115,115,122
050,53,001,Washington,Adams County,1,1,1,3624,3624,3636,3602
050,53,001,Washington,Adams County,1,1,2,25,25,25,27
050,53,001,Washington,Adams County,1,1,3,39,39,39,46
050,53,001,Washington,Adams County,1,1,4,45,45,45,48
050,53,001,Washington,Adams County,1,1,5,3,3,3,3
050,53,001,Washington,Adams County,1,1,6,68,68,68,71
050,53,001,Washington,Adams County,1,2,1,5223,5223,5261,5364
050,53,001,Washington,Adams County,1,2,2,97,97,97,100
050,53,001,Washington,Adams County,1,2,3,330,330,330,341
050,53,001,Washington,Adams County,1,2,4,41,41,41,45
050,53,001,Washington,Adams County,1,2,5,2,2,2,3
050,53,001,Washington,Adams County,1,2,6,47,47,47,51
050,53,001,Washington,Adams County,2,0,1,8524,8524,8564,8627
050,53,001,Washington,Adams County,2,0,2,85,85,85,91
050,53,001,Washington,Adams County,2,0,3,377,377,377,383
050,53,001,Washington,Adams County,2,0,4,103,103,103,114
050,53,001,Washington,Adams County,2,0,5,2,2,2,2
050,53,001,Washington,Adams County,2,0,6,93,93,93,109
050,53,001,Washington,Adams County,2,1,1,3661,3661,3671,3640
050,53,001,Washington,Adams County,2,1,2,22,22,22,27
050,53,001,Washington,Adams County,2,1,3,40,40,40,52
050,53,001,Washington,Adams County,2,1,4,54,54,54,60
050,53,001,Washington,Adams County,2,1,5,1,1,1,1
050,53,001,Washington,Adams County,2,1,6,47,47,47,57
050,53,001,Washington,Adams County,2,2,1,4863,4863,4893,4987
050,53,001,Washington,Adams County,2,2,2,63,63,63,64
050,53,001,Washington,Adams County,2,2,3,337,337,337,331
050,53,001,Washington,Adams County,2,2,4,49,49,49,54
050,53,001,Washington,Adams County,2,2,5,1,1,1,1
050,53,001,Washington,Adams County,2,2,6,46,46,46,52
050,53,003,Washington,Asotin County,0,0,1,20591,20591,20671,20789
050,53,003,Washington,Asotin County,0,0,2,95,95,95,116
050,53,003,Washington,Asotin County,0,0,3,310,310,310,332
050,53,003,Washington,Asotin County,0,0,4,125,125,125,152
050,53,003,Washington,Asotin County,0,0,5,39,39,39,46
050,53,003,Washington,Asotin County,0,0,6,463,463,463,498
050,53,003,Washington,Asotin County,0,1,1,20049,20049,20129,20222
050,53,003,Washington,Asotin County,0,1,2,90,90,90,111
050,53,003,Washington,Asotin County,0,1,3,273,273,273,292
050,53,003,Washington,Asotin County,0,1,4,114,114,114,141
050,53,003,Washington,Asotin County,0,1,5,36,36,36,43
050,53,003,Washington,Asotin County,0,1,6,418,418,418,450
050,53,003,Washington,Asotin County,0,2,1,542,542,542,567
050,53,003,Washington,Asotin County,0,2,2,5,5,5,5
050,53,003,Washington,Asotin County,0,2,3,37,37,37,40
050,53,003,Washington,Asotin County,0,2,4,11,11,11,11
050,53,003,Washington,Asotin County,0,2,5,3,3,3,3
050,53,003,Washington,Asotin County,0,2,6,45,45,45,48
050,53,003,Washington,Asotin County,1,0,1,9969,9969,10012,10008
050,53,003,Washington,Asotin County,1,0,2,54,54,54,62
050,53,003,Washington,Asotin County,1,0,3,146,146,146,149
050,53,003,Washington,Asotin County,1,0,4,46,46,46,61
050,53,003,Washington,Asotin County,1,0,5,16,16,16,17
050,53,003,Washington,Asotin County,1,0,6,222,222,222,239
050,53,003,Washington,Asotin County,1,1,1,9701,9701,9744,9739
050,53,003,Washington,Asotin County,1,1,2,51,51,51,59
050,53,003,Washington,Asotin County,1,1,3,125,125,125,128
050,53,003,Washington,Asotin County,1,1,4,41,41,41,56
050,53,003,Washington,Asotin County,1,1,5,14,14,14,15
050,53,003,Washington,Asotin County,1,1,6,198,198,198,213
050,53,003,Washington,Asotin County,1,2,1,268,268,268,269
050,53,003,Washington,Asotin County,1,2,2,3,3,3,3
050,53,003,Washington,Asotin County,1,2,3,21,21,21,21
050,53,003,Washington,Asotin County,1,2,4,5,5,5,5
050,53,003,Washington,Asotin County,1,2,5,2,2,2,2
050,53,003,Washington,Asotin County,1,2,6,24,24,24,26
050,53,003,Washington,Asotin County,2,0,1,10622,10622,10659,10781
050,53,003,Washington,Asotin County,2,0,2,41,41,41,54
050,53,003,Washington,Asotin County,2,0,3,164,164,164,183
050,53,003,Washington,Asotin County,2,0,4,79,79,79,91
050,53,003,Washington,Asotin County,2,0,5,23,23,23,29
050,53,003,Washington,Asotin County,2,0,6,241,241,241,259
050,53,003,Washington,Asotin County,2,1,1,10348,10348,10385,10483
050,53,003,Washington,Asotin County,2,1,2,39,39,39,52
050,53,003,Washington,Asotin County,2,1,3,148,148,148,164
050,53,003,Washington,Asotin County,2,1,4,73,73,73,85
050,53,003,Washington,Asotin County,2,1,5,22,22,22,28
050,53,003,Washington,Asotin County,2,1,6,220,220,220,237
050,53,003,Washington,Asotin County,2,2,1,274,274,274,298
050,53,003,Washington,Asotin County,2,2,2,2,2,2,2
050,53,003,Washington,Asotin County,2,2,3,16,16,16,19
050,53,003,Washington,Asotin County,2,2,4,6,6,6,6
050,53,003,Washington,Asotin County,2,2,5,1,1,1,1
050,53,003,Washington,Asotin County,2,2,6,21,21,21,22
050,53,005,Washington,Benton County,0,0,1,160981,160981,162156,165337
050,53,005,Washington,Benton County,0,0,2,2518,2518,2528,2765
050,53,005,Washington,Benton County,0,0,3,1999,1999,2001,2155
050,53,005,Washington,Benton County,0,0,4,4920,4920,4973,5230
050,53,005,Washington,Benton County,0,0,5,320,320,320,345
050,53,005,Washington,Benton County,0,0,6,4439,4439,4494,4846
050,53,005,Washington,Benton County,0,1,1,130749,130749,131576,134022
050,53,005,Washington,Benton County,0,1,2,2045,2045,2055,2260
050,53,005,Washington,Benton County,0,1,3,1291,1291,1293,1347
050,53,005,Washington,Benton County,0,1,4,4650,4650,4703,4944
050,53,005,Washington,Benton County,0,1,5,221,221,221,239
050,53,005,Washington,Benton County,0,1,6,3525,3525,3575,3890
050,53,005,Washington,Benton County,0,2,1,30232,30232,30580,31315
050,53,005,Washington,Benton County,0,2,2,473,473,473,505
050,53,005,Washington,Benton County,0,2,3,708,708,708,808
050,53,005,Washington,Benton County,0,2,4,270,270,270,286
050,53,005,Washington,Benton County,0,2,5,99,99,99,106
050,53,005,Washington,Benton County,0,2,6,914,914,919,956
050,53,005,Washington,Benton County,1,0,1,80445,80445,81070,82806
050,53,005,Washington,Benton County,1,0,2,1378,1378,1386,1534
050,53,005,Washington,Benton County,1,0,3,1040,1040,1042,1125
050,53,005,Washington,Benton County,1,0,4,2266,2266,2291,2433
050,53,005,Washington,Benton County,1,0,5,166,166,166,179
050,53,005,Washington,Benton County,1,0,6,2191,2191,2218,2384
050,53,005,Washington,Benton County,1,1,1,64931,64931,65372,66762
050,53,005,Washington,Benton County,1,1,2,1147,1147,1155,1292
050,53,005,Washington,Benton County,1,1,3,670,670,672,701
050,53,005,Washington,Benton County,1,1,4,2142,2142,2167,2293
050,53,005,Washington,Benton County,1,1,5,109,109,109,117
050,53,005,Washington,Benton County,1,1,6,1737,1737,1762,1912
050,53,005,Washington,Benton County,1,2,1,15514,15514,15698,16044
050,53,005,Washington,Benton County,1,2,2,231,231,231,242
050,53,005,Washington,Benton County,1,2,3,370,370,370,424
050,53,005,Washington,Benton County,1,2,4,124,124,124,140
050,53,005,Washington,Benton County,1,2,5,57,57,57,62
050,53,005,Washington,Benton County,1,2,6,454,454,456,472
050,53,005,Washington,Benton County,2,0,1,80536,80536,81086,82531
050,53,005,Washington,Benton County,2,0,2,1140,1140,1142,1231
050,53,005,Washington,Benton County,2,0,3,959,959,959,1030
050,53,005,Washington,Benton County,2,0,4,2654,2654,2682,2797
050,53,005,Washington,Benton County,2,0,5,154,154,154,166
050,53,005,Washington,Benton County,2,0,6,2248,2248,2276,2462
050,53,005,Washington,Benton County,2,1,1,65818,65818,66204,67260
050,53,005,Washington,Benton County,2,1,2,898,898,900,968
050,53,005,Washington,Benton County,2,1,3,621,621,621,646
050,53,005,Washington,Benton County,2,1,4,2508,2508,2536,2651
050,53,005,Washington,Benton County,2,1,5,112,112,112,122
050,53,005,Washington,Benton County,2,1,6,1788,1788,1813,1978
050,53,005,Washington,Benton County,2,2,1,14718,14718,14882,15271
050,53,005,Washington,Benton County,2,2,2,242,242,242,263
050,53,005,Washington,Benton County,2,2,3,338,338,338,384
050,53,005,Washington,Benton County,2,2,4,146,146,146,146
050,53,005,Washington,Benton County,2,2,5,42,42,42,44
050,53,005,Washington,Benton County,2,2,6,460,460,463,484
050,53,007,Washington,Chelan County,0,0,1,68726,68726,69027,69475
