SUMLEV,STATE,COUNTY,STNAME,CTYNAME,SEX,ORIGIN,RACE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
050,20,001,Kansas,Allen County,0,0,1,12608,12608,12587,12514
050,20,001,Kansas,Allen County,0,0,2,259,259,259,281
050,20,001,Kansas,Allen County,0,0,3,115,115,115,130
050,20,001,Kansas,Allen County,0,0,4,69,69,69,75
050,20,001,Kansas,Allen County,0,0,5,2,2,2,2
050,20,001,Kansas,Allen County,0,0,6,318,318,318,329
050,20,001,Kansas,Allen County,0,1,1,12289,12289,12268,12195
050,20,001,Kansas,Allen County,0,1,2,244,244,244,264
050,20,001,Kansas,Allen County,0,1,3,99,99,99,114
050,20,001,Kansas,Allen County,0,1,4,68,68,68,72
050,20,001,Kansas,Allen County,0,1,5,2,2,2,2
050,20,001,Kansas,Allen County,0,1,6,277,277,277,286
050,20,001,Kansas,Allen County,0,2,1,319,319,319,319
050,20,001,Kansas,Allen County,0,2,2,15,15,15,17
050,20,001,Kansas,Allen County,0,2,3,16,16,16,16
050,20,001,Kansas,Allen County,0,2,4,1,1,1,3
050,20,001,Kansas,Allen County,0,2,5,0,0,0,0
050,20,001,Kansas,Allen County,0,2,6,41,41,41,43
050,20,001,Kansas,Allen County,1,0,1,6149,6149,6144,6089
050,20,001,Kansas,Allen County,1,0,2,133,133,133,142
050,20,001,Kansas,Allen County,1,0,3,60,60,60,64
050,20,001,Kansas,Allen County,1,0,4,26,26,26,30
050,20,001,Kansas,Allen County,1,0,5,1,1,1,1
050,20,001,Kansas,Allen County,1,0,6,156,156,156,159
050,20,001,Kansas,Allen County,1,1,1,5969,5969,5964,5911
050,20,001,Kansas,Allen County,1,1,2,125,125,125,134
050,20,001,Kansas,Allen County,1,1,3,51,51,51,55
050,20,001,Kansas,Allen County,1,1,4,26,26,26,28
050,20,001,Kansas,Allen County,1,1,5,1,1,1,1
050,20,001,Kansas,Allen County,1,1,6,139,139,139,140
050,20,001,Kansas,Allen County,1,2,1,180,180,180,178
050,20,001,Kansas,Allen County,1,2,2,8,8,8,8
050,20,001,Kansas,Allen County,1,2,3,9,9,9,9
050,20,001,Kansas,Allen County,1,2,4,0,0,0,2
050,20,001,Kansas,Allen County,1,2,5,0,0,0,0
050,20,001,Kansas,Allen County,1,2,6,17,17,17,19
050,20,001,Kansas,Allen County,2,0,1,6459,6459,6443,6425
050,20,001,Kansas,Allen County,2,0,2,126,126,126,139
050,20,001,Kansas,Allen County,2,0,3,55,55,55,66
050,20,001,Kansas,Allen County,2,0,4,43,43,43,45
050,20,001,Kansas,Allen County,2,0,5,1,1,1,1
050,20,001,Kansas,Allen County,2,0,6,162,162,162,170
050,20,001,Kansas,Allen County,2,1,1,6320,6320,6304,6284
050,20,001,Kansas,Allen County,2,1,2,119,119,119,130
050,20,001,Kansas,Allen County,2,1,3,48,48,48,59
050,20,001,Kansas,Allen County,2,1,4,42,42,42,44
050,20,001,Kansas,Allen County,2,1,5,1,1,1,1
050,20,001,Kansas,Allen County,2,1,6,138,138,138,146
050,20,001,Kansas,Allen County,2,2,1,139,139,139,141
050,20,001,Kansas,Allen County,2,2,2,7,7,7,9
050,20,001,Kansas,Allen County,2,2,3,7,7,7,7
050,20,001,Kansas,Allen County,2,2,4,1,1,1,1
050,20,001,Kansas,Allen County,2,2,5,0,0,0,0
050,20,001,Kansas,Allen County,2,2,6,24,24,24,24
050,20,003,Kansas,Anderson County,0,0,1,7893,7893,7889,7834
050,20,003,Kansas,Anderson County,0,0,2,40,40,40,47
050,20,003,Kansas,Anderson County,0,0,3,40,40,40,42
050,20,003,Kansas,Anderson County,0,0,4,40,40,40,46
050,20,003,Kansas,Anderson County,0,0,5,1,1,1,2
050,20,003,Kansas,Anderson County,0,0,6,88,88,88,99
050,20,003,Kansas,Anderson County,0,1,1,7774,7774,7770,7704
050,20,003,Kansas,Anderson County,0,1,2,40,40,40,47
050,20,003,Kansas,Anderson County,0,1,3,38,38,38,40
050,20,003,Kansas,Anderson County,0,1,4,39,39,39,45
050,20,003,Kansas,Anderson County,0,1,5,1,1,1,2
050,20,003,Kansas,Anderson County,0,1,6,87,87,87,98
050,20,003,Kansas,Anderson County,0,2,1,119,119,119,130
050,20,003,Kansas,Anderson County,0,2,2,0,0,0,0
050,20,003,Kansas,Anderson County,0,2,3,2,2,2,2
050,20,003,Kansas,Anderson County,0,2,4,1,1,1,1
050,20,003,Kansas,Anderson County,0,2,5,0,0,0,0
050,20,003,Kansas,Anderson County,0,2,6,1,1,1,1
050,20,003,Kansas,Anderson County,1,0,1,3914,3914,3912,3890
050,20,003,Kansas,Anderson County,1,0,2,27,27,27,31
050,20,003,Kansas,Anderson County,1,0,3,17,17,17,19
050,20,003,Kansas,Anderson County,1,0,4,17,17,17,15
050,20,003,Kansas,Anderson County,1,0,5,1,1,1,2
050,20,003,Kansas,Anderson County,1,0,6,37,37,37,42
050,20,003,Kansas,Anderson County,1,1,1,3853,3853,3851,3830
050,20,003,Kansas,Anderson County,1,1,2,27,27,27,31
050,20,003,Kansas,Anderson County,1,1,3,16,16,16,18
050,20,003,Kansas,Anderson County,1,1,4,16,16,16,14
050,20,003,Kansas,Anderson County,1,1,5,1,1,1,2
050,20,003,Kansas,Anderson County,1,1,6,37,37,37,42
050,20,003,Kansas,Anderson County,1,2,1,61,61,61,60
050,20,003,Kansas,Anderson County,1,2,2,0,0,0,0
050,20,003,Kansas,Anderson County,1,2,3,1,1,1,1
050,20,003,Kansas,Anderson County,1,2,4,1,1,1,1
050,20,003,Kansas,Anderson County,1,2,5,0,0,0,0
050,20,003,Kansas,Anderson County,1,2,6,0,0,0,0
050,20,003,Kansas,Anderson County,2,0,1,3979,3979,3977,3944
050,20,003,Kansas,Anderson County,2,0,2,13,13,13,16
050,20,003,Kansas,Anderson County,2,0,3,23,23,23,23
050,20,003,Kansas,Anderson County,2,0,4,23,23,23,31
050,20,003,Kansas,Anderson County,2,0,5,0,0,0,0
050,20,003,Kansas,Anderson County,2,0,6,51,51,51,57
050,20,003,Kansas,Anderson County,2,1,1,3921,3921,3919,3874
050,20,003,Kansas,Anderson County,2,1,2,13,13,13,16
050,20,003,Kansas,Anderson County,2,1,3,22,22,22,22
050,20,003,Kansas,Anderson County,2,1,4,23,23,23,31
050,20,003,Kansas,Anderson County,2,1,5,0,0,0,0
050,20,003,Kansas,Anderson County,2,1,6,50,50,50,56
050,20,003,Kansas,Anderson County,2,2,1,58,58,58,70
050,20,003,Kansas,Anderson County,2,2,2,0,0,0,0
050,20,003,Kansas,Anderson County,2,2,3,1,1,1,1
050,20,003,Kansas,Anderson County,2,2,4,0,0,0,0
050,20,003,Kansas,Anderson County,2,2,5,0,0,0,0
050,20,003,Kansas,Anderson County,2,2,6,1,1,1,1
050,20,005,Kansas,Atchison County,0,0,1,15512,15512,15480,15331
050,20,005,Kansas,Atchison County,0,0,2,858,858,858,882
050,20,005,Kansas,Atchison County,0,0,3,94,94,94,100
050,20,005,Kansas,Atchison County,0,0,4,70,70,70,82
050,20,005,Kansas,Atchison County,0,0,5,8,8,8,8
050,20,005,Kansas,Atchison County,0,0,6,382,382,382,390
050,20,005,Kansas,Atchison County,0,1,1,15169,15169,15137,14969
050,20,005,Kansas,Atchison County,0,1,2,845,845,845,869
050,20,005,Kansas,Atchison County,0,1,3,87,87,87,90
050,20,005,Kansas,Atchison County,0,1,4,70,70,70,82
050,20,005,Kansas,Atchison County,0,1,5,8,8,8,8
050,20,005,Kansas,Atchison County,0,1,6,362,362,362,367
050,20,005,Kansas,Atchison County,0,2,1,343,343,343,362
050,20,005,Kansas,Atchison County,0,2,2,13,13,13,13
050,20,005,Kansas,Atchison County,0,2,3,7,7,7,10
050,20,005,Kansas,Atchison County,0,2,4,0,0,0,0
050,20,005,Kansas,Atchison County,0,2,5,0,0,0,0
050,20,005,Kansas,Atchison County,0,2,6,20,20,20,23
050,20,005,Kansas,Atchison County,1,0,1,7532,7532,7523,7449
050,20,005,Kansas,Atchison County,1,0,2,444,444,444,446
