SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,09,001,Connecticut,Fairfield County,1,0,916829,445601,471228,364850,380482,49139,57645,2214,1968,21145,22733,548,462,7705,7938,371594,387212,53303,62172,4025,3925,23878,25548,1003,910,366685,395119,296807,315156,43299,51237,508,540,20539,22203,157,178,5375,5805,301423,319977,45875,54290,1632,1825,22963,24718,476,507,78916,76109,68043,65326,5840,6408,1706,1428,606,530,391,284,2330,2133,70171,67235,7428,7882,2393,2100,915,830,527,403
050,09,001,Connecticut,Fairfield County,1,1,56899,29226,27673,21818,20779,3949,3748,206,171,1873,1695,46,35,1334,1245,23061,21932,4629,4414,364,319,2490,2272,85,57,22050,20889,15991,15197,3167,3013,49,47,1799,1646,18,12,1026,974,16951,16099,3635,3483,130,127,2366,2179,40,26,7176,6784,5827,5582,782,735,157,124,74,49,28,23,308,271,6110,5833,994,931,234,192,124,93,45,31
050,09,001,Connecticut,Fairfield County,1,2,62907,32165,30742,25310,23637,3947,3992,179,178,1580,1730,29,32,1120,1173,26350,24733,4505,4588,336,323,2114,2274,55,65,25512,24593,19776,18567,3271,3347,42,45,1516,1677,11,9,896,948,20608,19452,3666,3771,137,135,2013,2197,30,33,6653,6149,5534,5070,676,645,137,133,64,53,18,23,224,225,5742,5281,839,817,199,188,101,77,25,32
050,09,001,Connecticut,Fairfield County,1,3,66606,34212,32394,27266,25472,4364,4297,163,144,1376,1484,47,43,996,954,28165,26330,4909,4813,324,321,1769,1865,89,77,27846,26134,21922,20284,3769,3635,41,43,1319,1425,10,10,785,737,22626,20946,4170,4009,153,152,1681,1771,42,34,6366,6260,5344,5188,595,662,122,101,57,59,37,33,211,217,5539,5384,739,804,171,169,88,94,47,43
050,09,001,Connecticut,Fairfield County,1,4,62192,31816,30376,24917,23485,4809,4763,177,162,1139,1142,37,38,737,786,25577,24170,5245,5246,349,339,1375,1385,73,70,25277,24429,19403,18521,4199,4169,44,38,1091,1107,12,15,528,579,19870,19019,4486,4508,151,163,1306,1312,38,39,6539,5947,5514,4964,610,594,133,124,48,35,25,23,209,207,5707,5151,759,738,198,176,69,73,35,31
050,09,001,Connecticut,Fairfield County,1,5,50516,25884,24632,19797,18509,3955,4234,206,144,1273,1145,77,42,576,558,20295,18979,4332,4594,339,283,1406,1307,122,72,18736,18754,13740,13599,3406,3634,24,28,1219,1103,19,13,328,377,14009,13917,3607,3868,86,111,1325,1233,52,29,7148,5878,6057,4910,549,600,182,116,54,42,58,29,248,181,6286,5062,725,726,253,172,81,74,70,43
050,09,001,Connecticut,Fairfield County,1,6,52251,26445,25806,20027,18937,3619,4032,219,167,2016,2104,48,39,516,527,20442,19368,3926,4366,362,321,2167,2247,98,80,18713,19331,13337,13445,3097,3466,32,30,1962,2052,9,11,276,327,13542,13697,3238,3659,107,122,2073,2170,40,37,7732,6475,6690,5492,522,566,187,137,54,52,39,28,240,200,6900,5671,688,707,255,199,94,77,58,43
050,09,001,Connecticut,Fairfield County,1,7,53812,26507,27305,20312,20069,3260,4150,211,197,2190,2407,61,42,473,440,20718,20426,3534,4417,341,324,2322,2535,98,78,19001,20402,13767,14161,2809,3535,34,44,2134,2356,11,15,246,291,13964,14385,2932,3703,100,119,2238,2468,31,41,7506,6903,6545,5908,451,615,177,153,56,51,50,27,227,149,6754,6041,602,714,241,205,84,67,67,37
050,09,001,Connecticut,Fairfield County,1,8,60121,29184,30937,23145,23760,3143,4079,196,169,2262,2396,43,43,395,490,23477,24136,3371,4387,313,310,2368,2550,74,82,22535,24626,17244,18252,2806,3650,32,43,2214,2355,8,19,231,307,17420,18464,2926,3831,95,116,2308,2490,31,51,6649,6311,5901,5508,337,429,164,126,48,41,35,24,164,183,6057,5672,445,556,218,194,60,60,43,31
050,09,001,Connecticut,Fairfield County,1,9,71125,34249,36876,28372,29738,3439,4466,183,169,1818,2038,47,39,390,426,28675,30080,3647,4719,309,321,1940,2146,97,72,28041,30551,22877,24178,3094,4046,41,47,1776,1992,18,19,235,269,23045,24383,3205,4194,112,144,1879,2081,52,44,6208,6325,5495,5560,345,420,142,122,42,46,29,20,155,157,5630,5697,442,525,197,177,61,65,45,28
