SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,11,001,District of Columbia,District of Columbia,1,0,572059,269366,302693,99241,97927,158622,190768,949,1012,6999,8763,199,213,3356,4010,101600,100581,160865,193562,2233,2667,8073,10067,381,429,245699,281407,80131,81129,155170,187294,614,703,6798,8604,131,158,2855,3519,82048,83363,157060,189728,1732,2193,7788,9809,289,345,23667,21286,19110,16798,3452,3474,335,309,201,159,68,55,501,491,19552,17218,3805,3834,501,474,285,258,92,84
050,11,001,District of Columbia,District of Columbia,1,1,32536,16483,16053,4149,3855,11540,11410,76,62,310,340,16,11,392,375,4454,4150,11810,11666,162,135,471,482,28,25,14495,14197,2594,2387,11224,11120,46,36,284,324,7,6,340,324,2852,2633,11453,11336,124,96,432,459,17,18,1988,1856,1555,1468,316,290,30,26,26,16,9,5,52,51,1602,1517,357,330,38,39,39,23,11,7
050,11,001,District of Columbia,District of Columbia,1,2,35385,17760,17625,3146,3100,14032,13912,48,62,238,268,12,15,284,268,3345,3289,14245,14124,120,136,340,351,28,20,16088,15943,1867,1794,13708,13622,32,35,227,252,10,11,244,229,2034,1951,13890,13804,88,95,318,327,25,16,1672,1682,1279,1306,324,290,16,27,11,16,2,4,40,39,1311,1338,355,320,32,41,22,24,3,4
050,11,001,District of Columbia,District of Columbia,1,3,30018,15097,14921,2764,2600,11860,11831,55,48,224,211,11,5,183,226,2884,2751,12009,11996,119,123,277,287,18,16,13766,13655,1753,1641,11605,11581,34,29,213,207,3,4,158,193,1853,1767,11734,11723,90,94,262,273,10,12,1331,1266,1011,959,255,250,21,19,11,4,8,1,25,33,1031,984,275,273,29,29,15,14,8,4
050,11,001,District of Columbia,District of Columbia,1,4,37867,18016,19851,5839,6806,11365,12102,54,68,506,583,32,33,220,259,5993,6979,11535,12300,134,158,564,657,44,47,16190,18271,4398,5593,11053,11808,29,47,496,568,27,30,187,225,4524,5736,11197,11975,99,127,549,638,38,44,1826,1580,1441,1213,312,294,25,21,10,15,5,3,33,34,1469,1243,338,325,35,31,15,19,6,3
050,11,001,District of Columbia,District of Columbia,1,5,51823,23617,28206,11383,12902,10745,13298,87,77,1042,1449,34,34,326,446,11625,13205,10950,13569,193,218,1152,1635,62,76,20575,25771,8870,10953,10355,12938,47,48,1009,1428,23,23,271,381,9059,11201,10517,13160,142,173,1114,1603,50,58,3042,2435,2513,1949,390,360,40,29,33,21,11,11,55,65,2566,2004,433,409,51,45,38,32,12,18
050,11,001,District of Columbia,District of Columbia,1,6,52849,25232,27617,13025,12584,10583,12961,89,83,1160,1513,21,30,354,446,13297,12924,10781,13204,196,205,1303,1723,40,60,21917,25244,10220,10622,10216,12656,53,57,1132,1492,14,22,282,395,10424,10919,10361,12860,142,167,1268,1691,30,48,3315,2373,2805,1962,367,305,36,26,28,21,7,8,72,51,2873,2005,420,344,54,38,35,32,10,12
050,11,001,District of Columbia,District of Columbia,1,7,48913,24522,24391,12113,10190,11081,12791,85,87,887,946,18,17,338,360,12382,10453,11261,13009,194,204,1013,1097,43,30,21648,22183,9677,8402,10767,12466,47,62,865,931,14,14,278,308,9889,8618,10909,12646,135,162,985,1070,34,23,2874,2208,2436,1788,314,325,38,25,22,15,4,3,60,52,2493,1835,352,363,59,42,28,27,9,7
050,11,001,District of Columbia,District of Columbia,1,8,45949,23391,22558,9700,7353,12701,14198,108,87,602,637,14,14,266,269,9901,7528,12872,14379,213,217,686,724,23,28,21044,20731,7769,5896,12388,13899,73,61,582,627,8,8,224,240,7932,6045,12530,14062,165,175,660,714,15,22,2347,1827,1931,1457,313,299,35,26,20,10,6,6,42,29,1969,1483,342,317,48,42,26,10,8,6
050,11,001,District of Columbia,District of Columbia,1,9,41728,20618,21110,7321,5949,12580,14280,61,66,425,539,17,13,214,263,7452,6096,12722,14471,174,205,473,618,25,30,19001,19707,6024,4854,12347,14041,32,39,405,528,12,10,181,235,6128,4978,12472,14213,130,168,446,597,19,26,1617,1403,1297,1095,233,239,29,27,20,11,5,3,33,28,1324,1118,250,258,44,37,27,21,6,4
