SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,15,001,Hawaii,Hawaii County,1,0,148677,74499,74178,25376,24395,470,281,353,352,19609,20761,8662,8474,20029,19915,39967,38962,1008,826,2420,2445,34998,36110,23268,22955,67491,67075,23081,22221,403,212,251,240,18819,19917,8031,7850,16906,16635,35269,34267,804,615,1700,1712,31780,32692,20420,20027,7008,7103,2295,2174,67,69,102,112,790,844,631,624,3123,3280,4698,4695,204,211,720,733,3218,3418,2848,2928
050,15,001,Hawaii,Hawaii County,1,1,9130,4784,4346,834,767,30,18,23,16,721,628,725,656,2451,2261,2744,2539,95,111,287,251,2752,2465,2579,2331,3851,3491,672,616,22,14,14,9,668,579,620,571,1855,1702,2113,1938,71,82,162,164,2207,1950,2009,1825,933,855,162,151,8,4,9,7,53,49,105,85,596,559,631,601,24,29,125,87,545,515,570,506
050,15,001,Hawaii,Hawaii County,1,2,11033,5851,5182,1210,1067,37,22,25,12,950,848,889,745,2740,2488,3379,2978,119,104,305,266,3175,2907,2876,2528,4914,4327,1014,900,29,19,20,8,886,793,797,651,2168,1956,2718,2397,82,74,195,163,2641,2412,2367,2026,937,855,196,167,8,3,5,4,64,55,92,94,572,532,661,581,37,30,110,103,534,495,509,502
050,15,001,Hawaii,Hawaii County,1,3,11568,5925,5643,1425,1249,31,33,17,30,1075,1022,854,792,2523,2517,3407,3202,114,117,262,269,3078,3027,2657,2625,5054,4876,1219,1074,24,23,11,21,999,956,769,722,2032,2080,2819,2680,84,87,173,175,2617,2609,2199,2242,871,767,206,175,7,10,6,9,76,66,85,70,491,437,588,522,30,30,89,94,461,418,458,383
050,15,001,Hawaii,Hawaii County,1,4,11089,5723,5366,1407,1313,31,28,31,28,1110,1048,818,760,2326,2189,3139,2928,102,109,269,229,2940,2780,2524,2366,5024,4609,1229,1131,26,17,24,15,1050,980,740,698,1955,1768,2669,2423,83,84,189,145,2603,2385,2166,1986,699,757,178,182,5,11,7,13,60,68,78,62,371,421,470,505,19,25,80,84,337,395,358,380
050,15,001,Hawaii,Hawaii County,1,5,8232,4139,4093,1033,987,32,16,20,17,911,856,672,647,1471,1570,2089,2104,75,63,161,178,2069,2082,1774,1807,3600,3515,863,829,24,8,16,12,852,781,614,590,1231,1295,1742,1741,55,35,102,114,1825,1786,1547,1564,539,578,170,158,8,8,4,5,59,75,58,57,240,275,347,363,20,28,59,64,244,296,227,243
050,15,001,Hawaii,Hawaii County,1,6,7780,3880,3900,1060,1076,19,21,19,18,876,923,601,573,1305,1289,1971,2012,52,42,138,153,1863,1923,1570,1539,3399,3411,880,917,16,18,13,13,817,864,552,518,1121,1081,1658,1691,43,36,98,113,1662,1702,1403,1344,481,489,180,159,3,3,6,5,59,59,49,55,184,208,313,321,9,6,40,40,201,221,167,195
050,15,001,Hawaii,Hawaii County,1,7,8270,4095,4175,1349,1224,34,17,21,20,994,1159,582,556,1115,1199,2111,2060,61,32,113,131,1851,2121,1406,1441,3679,3714,1190,1063,29,11,14,14,941,1073,541,513,964,1040,1844,1785,49,24,75,101,1682,1906,1276,1292,416,461,159,161,5,6,7,6,53,86,41,43,151,159,267,275,12,8,38,30,169,215,130,149
050,15,001,Hawaii,Hawaii County,1,8,10432,5023,5409,1810,1885,34,18,31,36,1356,1494,599,658,1193,1318,2602,2813,48,43,156,190,2263,2470,1488,1600,4606,4921,1630,1720,31,14,19,27,1295,1428,570,611,1061,1121,2327,2507,42,32,114,143,2098,2259,1370,1422,417,488,180,165,3,4,12,9,61,66,29,47,132,197,275,306,6,11,42,47,165,211,118,178
050,15,001,Hawaii,Hawaii County,1,9,12406,6099,6307,2304,2498,40,23,42,55,1766,1761,700,699,1247,1271,3123,3392,62,50,179,227,2671,2679,1612,1581,5650,5799,2116,2304,37,19,28,32,1691,1695,673,658,1105,1091,2828,3071,54,36,138,154,2497,2479,1497,1434,449,508,188,194,3,4,14,23,75,66,27,41,142,180,295,321,8,14,41,73,174,200,115,147
